step_time,reward,total_stopped,total_wait_time,terminal_observation
270.0,-0.040000000000000036,18,277.0,
275.0,-0.08999999999999986,10,286.0,
280.0,-0.08000000000000007,8,294.0,
285.0,-0.26000000000000023,14,320.0,
290.0,-0.2999999999999998,16,350.0,
295.0,0.0,12,350.0,
300.0,0.48,4,302.0,
305.0,0.010000000000000231,16,301.0,
310.0,-0.52,16,353.0,
315.0,-0.08000000000000007,14,361.0,
320.0,0.2999999999999998,6,331.0,
325.0,0.03000000000000025,10,328.0,
330.0,-0.2200000000000002,10,350.0,
335.0,0.16000000000000014,6,334.0,
340.0,-0.3700000000000001,11,371.0,
345.0,-0.7300000000000004,18,444.0,
350.0,-0.5999999999999996,18,504.0,
355.0,-0.3600000000000003,18,540.0,
360.0,-0.15999999999999925,14,556.0,
365.0,-0.29000000000000004,10,585.0,
370.0,-0.5900000000000007,14,644.0,
375.0,-0.5599999999999996,22,700.0,
380.0,-0.5999999999999996,20,760.0,
385.0,-0.03000000000000025,15,763.0,
390.0,0.20999999999999996,20,742.0,
395.0,-0.5800000000000001,19,800.0,
400.0,-0.009999999999999787,19,801.0,
405.0,-0.16000000000000014,9,817.0,
410.0,-0.040000000000000924,16,821.0,
415.0,2.750000000000001,18,546.0,
420.0,1.8900000000000001,26,357.0,
425.0,-0.8599999999999999,28,443.0,
430.0,-0.14000000000000057,20,457.0,
435.0,0.2600000000000007,15,431.0,
440.0,0.3899999999999997,5,392.0,
445.0,0.3500000000000001,14,357.0,
450.0,-0.3600000000000003,16,393.0,
455.0,0.18999999999999995,15,374.0,
460.0,0.6100000000000003,9,313.0,
465.0,0.56,10,257.0,
470.0,-0.020000000000000018,14,259.0,
475.0,0.25,12,234.0,
480.0,0.040000000000000036,11,230.0,
485.0,-0.3500000000000001,16,265.0,
490.0,-0.3999999999999999,16,305.0,
495.0,-0.29000000000000004,14,334.0,
500.0,0.1499999999999999,6,319.0,
505.0,0.5299999999999998,10,266.0,
510.0,-0.1299999999999999,12,279.0,
515.0,0.1200000000000001,9,267.0,
520.0,-0.20000000000000018,9,287.0,
525.0,-0.6099999999999999,16,348.0,
530.0,-0.4500000000000002,18,393.0,
535.0,-0.08999999999999941,15,402.0,
540.0,-0.29000000000000004,14,431.0,
545.0,-0.40000000000000036,17,471.0,
550.0,-0.33999999999999986,15,505.0,
555.0,-0.08999999999999986,17,514.0,
560.0,-0.3600000000000003,15,550.0,
565.0,-0.5300000000000002,17,603.0,
570.0,-0.4500000000000002,17,648.0,
575.0,-0.009999999999999787,14,649.0,
580.0,-0.08000000000000007,13,657.0,
585.0,-0.2999999999999998,16,687.0,
590.0,-0.3200000000000003,16,719.0,
595.0,-0.019999999999999574,18,721.0,
600.0,-0.21999999999999975,15,743.0,
605.0,-0.7000000000000011,21,813.0,
610.0,-0.40999999999999837,18,854.0,
615.0,0.16999999999999993,15,837.0,
620.0,-0.02000000000000135,14,839.0,
625.0,-0.3200000000000003,19,871.0,
630.0,-0.5199999999999996,18,923.0,
635.0,-0.03999999999999915,17,927.0,
640.0,-0.3100000000000005,12,958.0,
645.0,-0.35999999999999943,17,994.0,
650.0,-0.3600000000000012,16,1030.0,
655.0,-0.009999999999999787,16,1031.0,
660.0,-0.5499999999999989,15,1086.0,
665.0,-1.08,24,1194.0,
670.0,3.289999999999999,22,865.0,
675.0,3.380000000000001,28,527.0,
680.0,-0.5500000000000007,29,582.0,
685.0,-0.019999999999999574,28,584.0,
690.0,0.46999999999999975,22,537.0,
695.0,0.4299999999999997,14,494.0,
700.0,0.2600000000000007,9,468.0,
705.0,0.16999999999999993,14,451.0,
710.0,-0.20000000000000018,16,471.0,
715.0,0.5,13,421.0,
720.0,0.6200000000000001,7,359.0,
725.0,0.7799999999999998,7,281.0,
730.0,0.25,9,256.0,
735.0,0.48,12,208.0,
740.0,-0.2999999999999998,11,238.0,
745.0,-0.5,17,288.0,
750.0,-0.3200000000000003,18,320.0,
755.0,0.33000000000000007,14,287.0,
760.0,-0.1299999999999999,13,300.0,
765.0,0.3599999999999999,7,264.0,
770.0,0.3500000000000001,14,229.0,
775.0,-0.52,16,281.0,
780.0,-0.19999999999999973,14,301.0,
785.0,0.07999999999999963,8,293.0,
790.0,0.08000000000000007,11,285.0,
795.0,-0.17999999999999972,13,303.0,
800.0,0.08999999999999986,10,294.0,
805.0,0.040000000000000036,7,290.0,
810.0,-0.5900000000000003,15,349.0,
815.0,-0.5,16,399.0,
820.0,-0.08999999999999986,14,408.0,
825.0,0.20999999999999996,9,387.0,
830.0,-0.21999999999999975,18,409.0,
835.0,-0.5099999999999998,18,460.0,
840.0,-0.10000000000000053,15,470.0,
845.0,-0.2599999999999998,13,496.0,
850.0,-0.5499999999999998,20,551.0,
855.0,-0.45999999999999996,18,597.0,
860.0,-0.010000000000000675,14,598.0,
865.0,0.21000000000000085,11,577.0,
870.0,-0.0600000000000005,10,583.0,
875.0,-0.15000000000000036,14,598.0,
880.0,-0.5599999999999996,21,654.0,
885.0,-0.41000000000000014,21,695.0,
890.0,-0.5099999999999998,16,746.0,
895.0,-0.6200000000000001,18,808.0,
900.0,2.2800000000000002,18,580.0,
905.0,1.12,27,468.0,
910.0,-0.71,26,539.0,
915.0,-0.16000000000000014,27,555.0,
920.0,0.10999999999999943,26,544.0,
925.0,-0.20999999999999996,18,565.0,
930.0,0.7200000000000006,9,493.0,
935.0,0.7299999999999995,12,420.0,
940.0,-0.1299999999999999,14,433.0,
945.0,0.1900000000000004,10,414.0,
950.0,0.6399999999999997,8,350.0,
955.0,0.5899999999999999,15,291.0,
960.0,-0.2599999999999998,19,317.0,
965.0,0.0,16,317.0,
970.0,-0.08000000000000007,10,325.0,
975.0,-0.41000000000000014,16,366.0,
980.0,-0.33999999999999986,15,400.0,
985.0,0.16999999999999993,15,383.0,
990.0,0.4900000000000002,12,334.0,
995.0,0.5899999999999999,12,275.0,
1000.0,-0.3799999999999999,14,313.0,
1005.0,-0.1200000000000001,12,325.0,
1010.0,0.16000000000000014,6,309.0,
1015.0,0.009999999999999787,12,308.0,
1020.0,-0.33000000000000007,11,341.0,
1025.0,-0.1599999999999997,16,357.0,
1030.0,-0.08000000000000007,10,365.0,
1035.0,-0.0900000000000003,14,374.0,
1040.0,-0.5,17,424.0,
1045.0,-0.09999999999999964,14,434.0,
1050.0,0.019999999999999574,8,432.0,
1055.0,-0.1200000000000001,12,444.0,
1060.0,-0.2999999999999998,14,474.0,
1065.0,-0.05999999999999961,13,480.0,
1070.0,-0.3799999999999999,10,518.0,
1075.0,-0.5899999999999999,19,577.0,
1080.0,-0.41000000000000014,17,618.0,
1085.0,0.02999999999999936,14,615.0,
1090.0,-0.25,11,640.0,
1095.0,-0.3699999999999992,17,677.0,
1100.0,1.9699999999999998,19,480.0,
1105.0,0.5599999999999996,26,424.0,
1110.0,-0.6399999999999997,29,488.0,
1115.0,-0.08000000000000007,25,496.0,
1120.0,0.1900000000000004,23,477.0,
1125.0,-0.20000000000000018,10,497.0,
1130.0,0.0,14,497.0,
1135.0,-0.1800000000000006,15,515.0,
1140.0,0.39000000000000057,15,476.0,
1145.0,0.3899999999999997,11,437.0,
1150.0,0.6299999999999999,9,374.0,
1155.0,0.10000000000000009,11,364.0,
1160.0,0.6600000000000001,10,298.0,
1165.0,-0.029999999999999805,6,301.0,
1170.0,-0.38000000000000034,17,339.0,
1175.0,-0.17999999999999972,15,357.0,
1180.0,0.27,15,330.0,
1185.0,0.009999999999999787,11,329.0,
1190.0,0.3599999999999999,17,293.0,
1195.0,-0.2999999999999998,18,323.0,
1200.0,0.27,15,296.0,
1205.0,-0.1299999999999999,18,309.0,
1210.0,-0.18999999999999995,14,328.0,
1215.0,-0.040000000000000036,14,332.0,
1220.0,-0.40000000000000036,14,372.0,
1225.0,0.03000000000000025,12,369.0,
1230.0,0.029999999999999805,11,366.0,
1235.0,-0.04999999999999982,11,371.0,
1240.0,-0.3099999999999996,16,402.0,
1245.0,-0.11000000000000032,15,413.0,
1250.0,0.20999999999999996,8,392.0,
1255.0,-0.08000000000000007,12,400.0,
1260.0,1.17,13,283.0,
1265.0,-0.56,22,339.0,
1270.0,-0.6499999999999999,24,404.0,
1275.0,0.0,24,404.0,
1280.0,0.1200000000000001,24,392.0,
1285.0,-0.1900000000000004,15,411.0,
1290.0,0.5300000000000002,7,358.0,
1295.0,0.050000000000000266,12,353.0,
1300.0,-0.40000000000000036,14,393.0,
1305.0,0.040000000000000036,12,389.0,
1310.0,0.41000000000000014,7,348.0,
1315.0,0.5699999999999998,14,291.0,
1320.0,-0.1499999999999999,17,306.0,
1325.0,-0.020000000000000018,18,308.0,
1330.0,-0.16000000000000014,12,324.0,
1335.0,-0.5099999999999998,15,375.0,
1340.0,-0.29000000000000004,15,404.0,
1345.0,0.33000000000000007,13,371.0,
1350.0,0.20999999999999996,11,350.0,
1355.0,0.1299999999999999,15,337.0,
1360.0,-0.3799999999999999,17,375.0,
1365.0,-0.029999999999999805,15,378.0,
1370.0,0.17999999999999972,11,360.0,
1375.0,0.10000000000000009,7,350.0,
1380.0,0.31000000000000005,9,319.0,
1385.0,0.77,18,242.0,
1390.0,-1.15,25,357.0,
1395.0,-0.8900000000000001,28,446.0,
1400.0,-0.3200000000000003,26,478.0,
1405.0,0.0,24,478.0,
1410.0,-0.33999999999999986,17,512.0,
1415.0,0.6200000000000001,9,450.0,
1420.0,0.2699999999999996,15,423.0,
1425.0,-0.40999999999999925,17,464.0,
1430.0,-0.020000000000000462,15,466.0,
1435.0,0.3200000000000003,12,434.0,
1440.0,0.81,15,353.0,
1445.0,-0.010000000000000231,16,354.0,
1450.0,0.6000000000000001,14,294.0,
1455.0,-0.06000000000000005,13,300.0,
1460.0,-0.54,17,354.0,
1465.0,-0.3999999999999999,21,394.0,
1470.0,0.16000000000000014,16,378.0,
1475.0,0.2999999999999998,11,348.0,
1480.0,0.5099999999999998,12,297.0,
1485.0,0.1200000000000001,13,285.0,
1490.0,0.16000000000000014,12,269.0,
1495.0,-0.16000000000000014,11,285.0,
1500.0,-0.6299999999999999,17,348.0,
1505.0,-0.4700000000000002,17,395.0,
1510.0,-0.04999999999999982,13,400.0,
1515.0,0.20999999999999996,9,379.0,
1520.0,0.6000000000000001,11,319.0,
1525.0,-0.16999999999999993,11,336.0,
1530.0,-0.07000000000000028,17,343.0,
1535.0,-0.5799999999999996,14,401.0,
1540.0,-0.7300000000000004,18,474.0,
1545.0,0.7400000000000002,20,400.0,
1550.0,-0.8700000000000001,28,487.0,
1555.0,-0.79,30,566.0,
1560.0,-0.08000000000000007,24,574.0,
1565.0,0.20000000000000018,27,554.0,
1570.0,-0.16999999999999993,17,571.0,
1575.0,0.7400000000000002,8,497.0,
1580.0,0.6699999999999999,12,430.0,
1585.0,-0.2599999999999998,16,456.0,
1590.0,0.40999999999999925,12,415.0,
1595.0,0.2900000000000005,8,386.0,
1600.0,0.5499999999999998,16,331.0,
1605.0,-0.33000000000000007,19,364.0,
1610.0,0.07000000000000028,19,357.0,
1615.0,-0.2400000000000002,13,381.0,
1620.0,-0.5100000000000002,17,432.0,
1625.0,-0.2999999999999998,16,462.0,
1630.0,0.2999999999999998,12,432.0,
1635.0,0.7000000000000002,12,362.0,
1640.0,0.77,14,285.0,
1645.0,-0.3999999999999999,16,325.0,
1650.0,-0.20000000000000018,14,345.0,
1655.0,-0.04999999999999982,9,350.0,
1660.0,-0.29000000000000004,18,379.0,
1665.0,-0.3799999999999999,15,417.0,
1670.0,0.27,13,390.0,
1675.0,0.009999999999999787,15,389.0,
1680.0,-0.2799999999999998,14,417.0,
1685.0,-0.34999999999999964,16,452.0,
1690.0,-0.010000000000000675,13,453.0,
1695.0,-0.040000000000000036,10,457.0,
1700.0,-0.14999999999999947,15,472.0,
1705.0,1.2299999999999995,18,349.0,
1710.0,-0.5800000000000001,29,407.0,
1715.0,-0.8700000000000001,30,494.0,
1720.0,-0.25,29,519.0,
1725.0,0.20999999999999996,23,498.0,
1730.0,-0.05999999999999961,16,504.0,
1735.0,0.4900000000000002,5,455.0,
1740.0,0.25,10,430.0,
1745.0,-0.0600000000000005,19,436.0,
1750.0,-0.23999999999999932,22,460.0,
1755.0,-0.5900000000000007,25,519.0,
1760.0,0.07000000000000028,22,512.0,
1765.0,0.5499999999999998,22,457.0,
1770.0,0.40000000000000036,13,417.0,
1775.0,0.41000000000000014,6,376.0,
1780.0,0.17999999999999972,12,358.0,
1785.0,-0.08999999999999986,20,367.0,
1790.0,-1.2400000000000002,27,491.0,
1795.0,-0.6600000000000001,29,557.0,
1800.0,-0.22999999999999954,26,580.0,
1805.0,0.17999999999999972,25,562.0,
1810.0,0.08999999999999986,17,553.0,
1815.0,0.1200000000000001,13,541.0,
1820.0,0.0,17,541.0,
1825.0,0.16000000000000014,20,525.0,
1830.0,0.33000000000000007,24,492.0,
1835.0,-0.41999999999999993,27,534.0,
1840.0,0.05999999999999961,26,528.0,
1845.0,0.040000000000000036,23,524.0,
1850.0,0.2400000000000002,17,500.0,
1855.0,0.1900000000000004,11,481.0,
1860.0,0.019999999999999574,15,479.0,
1865.0,0.03000000000000025,22,476.0,
1870.0,-1.21,27,597.0,
1875.0,-0.6000000000000005,29,657.0,
1880.0,-0.25,28,682.0,
1885.0,0.20999999999999996,26,661.0,
1890.0,0.1900000000000004,19,642.0,
1895.0,0.8399999999999999,15,558.0,
1900.0,-0.15000000000000036,17,573.0,
1905.0,0.34000000000000075,15,539.0,
1910.0,0.14999999999999947,12,524.0,
1915.0,0.5300000000000002,14,471.0,
1920.0,0.20999999999999996,16,450.0,
1925.0,0.2699999999999996,18,423.0,
1930.0,-0.41999999999999993,11,465.0,
1935.0,-0.46999999999999975,17,512.0,
1940.0,-0.29000000000000004,16,541.0,
1945.0,0.28000000000000025,14,513.0,
1950.0,0.6499999999999995,11,448.0,
1955.0,0.4200000000000008,15,406.0,
1960.0,-0.3000000000000007,21,436.0,
1965.0,0.1299999999999999,19,423.0,
1970.0,-0.28999999999999915,13,452.0,
1975.0,-0.28000000000000025,18,480.0,
1980.0,0.94,18,386.0,
1985.0,-0.7100000000000004,27,457.0,
1990.0,-0.7799999999999994,28,535.0,
1995.0,0.04999999999999982,29,530.0,
2000.0,-0.10000000000000053,23,540.0,
2005.0,-0.14999999999999947,16,555.0,
2010.0,0.7699999999999996,8,478.0,
2015.0,0.3799999999999999,13,440.0,
2020.0,-0.3099999999999996,16,471.0,
2025.0,0.20000000000000018,12,451.0,
2030.0,0.5899999999999999,8,392.0,
2035.0,0.5699999999999998,15,335.0,
2040.0,-0.1299999999999999,17,348.0,
2045.0,0.3500000000000001,17,313.0,
2050.0,-0.0900000000000003,11,322.0,
2055.0,-0.20999999999999996,17,343.0,
2060.0,-0.3299999999999996,17,376.0,
2065.0,0.3299999999999996,16,343.0,
2070.0,-0.029999999999999805,15,346.0,
2075.0,0.31000000000000005,15,315.0,
2080.0,-0.25,17,340.0,
2085.0,-0.1299999999999999,14,353.0,
2090.0,-0.010000000000000231,10,354.0,
2095.0,-0.43999999999999995,14,398.0,
2100.0,-0.3500000000000001,14,433.0,
2105.0,-0.16999999999999993,18,450.0,
2110.0,0.25,10,425.0,
2115.0,0.2599999999999998,18,399.0,
2120.0,-0.3799999999999999,17,437.0,
2125.0,-0.009999999999999787,15,438.0,
2130.0,0.08000000000000007,8,430.0,
2135.0,-0.1299999999999999,12,443.0,
2140.0,1.4499999999999997,16,298.0,
2145.0,-0.43000000000000016,27,341.0,
2150.0,-0.7800000000000002,29,419.0,
2155.0,-0.33999999999999986,29,453.0,
2160.0,-0.1299999999999999,22,466.0,
2165.0,-0.03000000000000025,16,469.0,
2170.0,0.41000000000000014,5,428.0,
2175.0,0.07000000000000028,14,421.0,
2180.0,-0.07000000000000028,17,428.0,
2185.0,-0.02999999999999936,22,431.0,
2190.0,-0.6100000000000003,26,492.0,
2195.0,0.0,23,492.0,
2200.0,0.41999999999999993,22,450.0,
2205.0,0.11000000000000032,12,439.0,
2210.0,0.23999999999999932,8,415.0,
2215.0,-0.10999999999999943,14,426.0,
2220.0,0.0699999999999994,18,419.0,
2225.0,-1.1399999999999997,25,533.0,
2230.0,-0.5199999999999996,27,585.0,
2235.0,0.23999999999999932,25,561.0,
2240.0,0.10000000000000053,23,551.0,
2245.0,0.46999999999999975,15,504.0,
2250.0,-0.20999999999999996,13,525.0,
2255.0,-0.4400000000000004,19,569.0,
2260.0,0.2600000000000007,18,543.0,
2265.0,0.6299999999999999,22,480.0,
2270.0,-0.5200000000000005,27,532.0,
2275.0,0.25,24,507.0,
2280.0,0.16999999999999993,20,490.0,
2285.0,0.03000000000000025,17,487.0,
2290.0,0.5600000000000005,7,431.0,
2295.0,0.02999999999999936,13,428.0,
2300.0,-0.08000000000000007,13,436.0,
2305.0,0.05000000000000071,13,431.0,
2310.0,0.4099999999999997,8,390.0,
2315.0,0.3799999999999999,13,352.0,
2320.0,0.7799999999999998,18,274.0,
2325.0,-1.2199999999999998,27,396.0,
2330.0,-0.8300000000000001,30,479.0,
2335.0,0.13999999999999968,27,465.0,
2340.0,0.1200000000000001,22,453.0,
2345.0,-0.09999999999999964,15,463.0,
2350.0,0.13999999999999968,7,449.0,
2355.0,0.29000000000000004,14,420.0,
2360.0,-0.08999999999999986,18,429.0,
2365.0,-0.13999999999999968,24,443.0,
2370.0,-0.5300000000000002,25,496.0,
2375.0,0.009999999999999787,21,495.0,
2380.0,0.46999999999999975,20,448.0,
2385.0,0.4300000000000006,12,405.0,
2390.0,0.5899999999999999,4,346.0,
2395.0,0.43000000000000016,12,303.0,
2400.0,-0.6700000000000004,19,370.0,
2405.0,-1.1899999999999995,28,489.0,
2410.0,-0.6400000000000006,28,553.0,
2415.0,-0.16999999999999993,29,570.0,
2420.0,0.15000000000000036,25,555.0,
2425.0,-0.3100000000000005,17,586.0,
2430.0,0.10000000000000053,16,576.0,
2435.0,-0.04999999999999982,18,581.0,
2440.0,-0.03000000000000025,26,584.0,
2445.0,-0.5899999999999999,28,643.0,
2450.0,0.16000000000000014,28,627.0,
2455.0,0.5399999999999991,22,573.0,
2460.0,0.33000000000000007,15,540.0,
2465.0,0.3200000000000003,11,508.0,
2470.0,0.11000000000000032,15,497.0,
2475.0,-0.7400000000000002,20,571.0,
2480.0,-1.3200000000000003,29,703.0,
2485.0,-0.7000000000000002,29,773.0,
2490.0,0.1200000000000001,29,761.0,
2495.0,0.4800000000000004,26,713.0,
2500.0,-0.009999999999999787,23,714.0,
2505.0,-0.14000000000000057,14,728.0,
2510.0,0.29000000000000004,18,699.0,
2515.0,0.6400000000000006,18,635.0,
2520.0,1.0099999999999998,22,534.0,
2525.0,-0.2599999999999998,28,560.0,
2530.0,-0.07000000000000028,26,567.0,
2535.0,0.28000000000000025,27,539.0,
2540.0,-0.5100000000000007,16,590.0,
2545.0,-0.09999999999999964,15,600.0,
2550.0,-0.6799999999999997,22,668.0,
2555.0,-1.3399999999999999,30,802.0,
2560.0,-0.8300000000000001,33,885.0,
2565.0,-0.019999999999999574,30,887.0,
2570.0,0.34999999999999964,30,852.0,
2575.0,-0.6300000000000008,19,915.0,
2580.0,-0.17999999999999972,17,933.0,
2585.0,0.5999999999999996,19,873.0,
2590.0,1.75,22,698.0,
2595.0,-0.3699999999999992,27,735.0,
2600.0,0.22999999999999954,28,712.0,
2605.0,0.8899999999999997,24,623.0,
2610.0,-0.3799999999999999,15,661.0,
2615.0,0.020000000000000462,15,659.0,
2620.0,-0.08000000000000007,19,667.0,
2625.0,0.71,18,596.0,
2630.0,0.4400000000000004,10,552.0,
2635.0,0.5999999999999996,12,492.0,
2640.0,-0.09999999999999964,16,502.0,
2645.0,-1.2400000000000002,30,626.0,
2650.0,-0.7200000000000006,32,698.0,
2655.0,0.07000000000000028,31,691.0,
2660.0,0.3100000000000005,27,660.0,
2665.0,-0.33000000000000007,17,693.0,
2670.0,0.019999999999999574,15,691.0,
2675.0,-0.09999999999999964,16,701.0,
2680.0,0.33999999999999986,23,667.0,
2685.0,0.75,16,592.0,
2690.0,0.8600000000000003,18,506.0,
2695.0,-0.2400000000000002,18,530.0,
2700.0,0.09999999999999964,17,520.0,
2705.0,0.23000000000000043,11,497.0,
2710.0,0.2999999999999998,16,467.0,
2715.0,-0.2400000000000002,16,491.0,
2720.0,0.5600000000000005,19,435.0,
2725.0,-0.03000000000000025,13,438.0,
2730.0,-0.04999999999999982,18,443.0,
2735.0,-0.2400000000000002,17,467.0,
2740.0,0.1299999999999999,15,454.0,
2745.0,0.41000000000000014,8,413.0,
2750.0,0.7799999999999998,15,335.0,
2755.0,-0.5,17,385.0,
2760.0,-0.20999999999999952,15,406.0,
2765.0,-0.2600000000000007,14,432.0,
2770.0,-0.4399999999999995,19,476.0,
2775.0,-0.6600000000000001,22,542.0,
2780.0,-0.27000000000000046,18,569.0,
2785.0,0.15000000000000036,14,554.0,
2790.0,0.040000000000000036,17,550.0,
2795.0,1.3499999999999996,19,415.0,
2800.0,-0.3799999999999999,28,453.0,
2805.0,-1.0,31,553.0,
2810.0,-0.39999999999999947,30,593.0,
2815.0,-0.020000000000000462,25,595.0,
2820.0,-0.25,13,620.0,
2825.0,0.03000000000000025,17,617.0,
2830.0,-0.20999999999999996,20,638.0,
2835.0,-0.25,29,663.0,
2840.0,-0.7999999999999998,31,743.0,
2845.0,0.05999999999999961,27,737.0,
2850.0,0.5800000000000001,25,679.0,
2855.0,0.03000000000000025,14,676.0,
2860.0,0.02999999999999936,14,673.0,
2865.0,0.0600000000000005,22,667.0,
2870.0,-1.2700000000000005,29,794.0,
2875.0,-0.6200000000000001,31,856.0,
2880.0,0.33999999999999986,27,822.0,
2885.0,0.9500000000000011,26,727.0,
2890.0,0.21999999999999975,14,705.0,
2895.0,0.54,17,651.0,
2900.0,-0.20000000000000018,20,671.0,
2905.0,0.3899999999999997,18,632.0,
2910.0,0.8500000000000005,11,547.0,
2915.0,0.79,11,468.0,
2920.0,0.47999999999999954,12,420.0,
2925.0,0.5900000000000003,13,361.0,
2930.0,0.009999999999999787,10,360.0,
2935.0,-0.48,19,408.0,
2940.0,-0.4299999999999997,18,451.0,
2945.0,0.05999999999999961,17,445.0,
2950.0,0.5300000000000002,10,392.0,
2955.0,0.14000000000000012,14,378.0,
2960.0,-0.1200000000000001,12,390.0,
2965.0,0.29000000000000004,11,361.0,
2970.0,0.08000000000000007,8,353.0,
2975.0,-0.33000000000000007,17,386.0,
2980.0,0.7799999999999998,19,308.0,
2985.0,-0.8700000000000001,26,395.0,
2990.0,-0.6799999999999997,26,463.0,
2995.0,0.07000000000000028,24,456.0,
3000.0,-0.010000000000000675,21,457.0,
3005.0,-0.20999999999999996,14,478.0,
3010.0,0.1299999999999999,13,465.0,
3015.0,-0.22999999999999954,17,488.0,
3020.0,0.2400000000000002,12,464.0,
3025.0,0.5099999999999998,7,413.0,
3030.0,0.48999999999999977,9,364.0,
3035.0,0.2400000000000002,9,340.0,
3040.0,0.5,10,290.0,
3045.0,-0.1499999999999999,11,305.0,
3050.0,-0.6500000000000004,18,370.0,
3055.0,-0.20999999999999996,14,391.0,
3060.0,0.43999999999999995,11,347.0,
3065.0,0.11000000000000032,12,336.0,
3070.0,0.0,14,336.0,
3075.0,-0.10000000000000009,14,346.0,
3080.0,0.3999999999999999,15,306.0,
3085.0,-0.020000000000000018,9,308.0,
3090.0,-0.45999999999999996,13,354.0,
3095.0,-0.21999999999999975,12,376.0,
3100.0,0.48999999999999977,10,327.0,
3105.0,0.08999999999999986,9,318.0,
3110.0,-0.6499999999999999,16,383.0,
3115.0,-0.46999999999999975,17,430.0,
3120.0,0.05999999999999961,12,424.0,
3125.0,0.30000000000000027,9,394.0,
3130.0,-0.25000000000000044,15,419.0,
3135.0,1.1400000000000006,15,305.0,
3140.0,-0.4900000000000002,23,354.0,
3145.0,-0.5599999999999996,24,410.0,
3150.0,0.0,27,410.0,
3155.0,-0.20000000000000018,23,430.0,
3160.0,-0.14000000000000057,15,444.0,
3165.0,0.7900000000000005,6,365.0,
3170.0,0.23999999999999977,12,341.0,
3175.0,-0.29000000000000004,13,370.0,
3180.0,0.20000000000000018,9,350.0,
3185.0,0.52,10,298.0,
3190.0,0.6099999999999999,15,237.0,
3195.0,-0.2799999999999998,15,265.0,
3200.0,0.21999999999999975,13,243.0,
3205.0,-0.1599999999999997,10,259.0,
3210.0,-0.27,16,286.0,
3215.0,-0.29000000000000004,15,315.0,
3220.0,0.040000000000000036,16,311.0,
3225.0,-0.06000000000000005,11,317.0,
3230.0,0.1200000000000001,14,305.0,
3235.0,-0.22999999999999998,16,328.0,
3240.0,-0.03000000000000025,12,331.0,
3245.0,-0.20999999999999996,12,352.0,
3250.0,-0.2599999999999998,18,378.0,
3255.0,-0.4100000000000006,18,419.0,
3260.0,-0.21999999999999975,20,441.0,
3265.0,-0.08999999999999986,15,450.0,
3270.0,-0.1299999999999999,17,463.0,
3275.0,0.9199999999999999,18,371.0,
3280.0,-0.79,26,450.0,
3285.0,-0.7400000000000002,27,524.0,
3290.0,-0.1299999999999999,27,537.0,
3295.0,-0.16999999999999993,26,554.0,
3300.0,-0.16000000000000014,19,570.0,
3305.0,0.35000000000000053,12,535.0,
3310.0,0.6599999999999993,14,469.0,
3315.0,-0.39999999999999947,19,509.0,
3320.0,-0.04999999999999982,18,514.0,
3325.0,0.21999999999999975,11,492.0,
3330.0,0.6200000000000001,18,430.0,
3335.0,-0.1800000000000006,21,448.0,
3340.0,-0.02999999999999936,20,451.0,
3345.0,-0.15000000000000036,15,466.0,
3350.0,-0.5,16,516.0,
3355.0,-0.25,16,541.0,
3360.0,0.41000000000000014,14,500.0,
3365.0,0.9000000000000004,13,410.0,
