step_time,reward,total_stopped,total_wait_time,terminal_observation
260.0,1.620000000000001,27,1353.0,
265.0,-0.5500000000000007,24,1408.0,
270.0,-0.5899999999999999,23,1467.0,
275.0,-1.2200000000000006,26,1589.0,
280.0,-1.5799999999999983,34,1747.0,
285.0,-1.9400000000000013,42,1941.0,
290.0,-2.1900000000000013,49,2160.0,
295.0,-2.5299999999999976,51,2413.0,
300.0,-2.59,53,2672.0,
305.0,-0.4299999999999997,49,2715.0,
310.0,1.7799999999999976,43,2537.0,
315.0,2.400000000000002,34,2297.0,
320.0,3.009999999999998,26,1996.0,
325.0,0.9200000000000017,17,1904.0,
330.0,2.509999999999998,13,1653.0,
335.0,2.700000000000001,17,1383.0,
340.0,0.6799999999999997,23,1315.0,
345.0,1.9700000000000006,25,1118.0,
350.0,2.4000000000000004,28,878.0,
355.0,-0.620000000000001,20,940.0,
360.0,-0.5800000000000001,23,998.0,
365.0,-1.299999999999999,29,1128.0,
370.0,-1.6600000000000001,37,1294.0,
375.0,-0.5999999999999996,39,1354.0,
380.0,0.3699999999999992,39,1317.0,
385.0,0.34999999999999964,38,1282.0,
390.0,-0.5899999999999999,29,1341.0,
395.0,-0.33000000000000007,25,1374.0,
400.0,-0.4900000000000002,26,1423.0,
405.0,0.9000000000000004,25,1333.0,
410.0,-0.8499999999999996,34,1418.0,
415.0,-1.1400000000000006,37,1532.0,
420.0,-1.5799999999999983,44,1690.0,
425.0,-2.270000000000003,49,1917.0,
430.0,-1.9199999999999982,51,2109.0,
435.0,-1.25,48,2234.0,
440.0,-1.879999999999999,43,2422.0,
445.0,-2.080000000000002,42,2630.0,
450.0,-1.9399999999999977,40,2824.0,
455.0,-2.34,50,3058.0,
460.0,-1.5799999999999983,50,3216.0,
465.0,-0.1700000000000017,49,3233.0,
470.0,-2.3000000000000043,44,3463.0,
475.0,-2.1899999999999977,43,3682.0,
480.0,-1.2199999999999989,39,3804.0,
485.0,-0.490000000000002,41,3853.0,
490.0,1.7000000000000028,38,3683.0,
495.0,4.969999999999999,34,3186.0,
500.0,-1.7700000000000031,35,3363.0,
505.0,-1.8999999999999986,39,3553.0,
510.0,1.1600000000000037,43,3437.0,
515.0,3.7799999999999976,46,3059.0,
520.0,1.1099999999999994,44,2948.0,
525.0,-1.4899999999999984,47,3097.0,
530.0,-0.8000000000000007,47,3177.0,
535.0,1.3299999999999983,44,3044.0,
540.0,0.7600000000000016,37,2968.0,
545.0,3.3599999999999994,31,2632.0,
550.0,0.240000000000002,22,2608.0,
555.0,2.0,17,2408.0,
560.0,-0.4200000000000017,25,2450.0,
565.0,-1.5300000000000011,35,2603.0,
570.0,-0.39000000000000057,38,2642.0,
575.0,0.6800000000000033,37,2574.0,
580.0,2.219999999999999,30,2352.0,
585.0,3.469999999999999,24,2005.0,
590.0,0.05000000000000071,22,2000.0,
595.0,1.4499999999999993,21,1855.0,
600.0,1.6900000000000013,20,1686.0,
605.0,3.33,20,1353.0,
610.0,-0.7200000000000006,22,1425.0,
615.0,-0.9800000000000004,30,1523.0,
620.0,-0.5499999999999989,37,1578.0,
625.0,0.25,43,1553.0,
630.0,-0.3100000000000005,42,1584.0,
635.0,1.0600000000000005,31,1478.0,
640.0,-0.40000000000000036,23,1518.0,
645.0,-1.1799999999999997,32,1636.0,
650.0,0.6399999999999988,42,1572.0,
655.0,-1.290000000000001,54,1701.0,
660.0,-1.5599999999999987,55,1857.0,
665.0,-0.3500000000000014,50,1892.0,
670.0,-0.5699999999999967,43,1949.0,
675.0,1.9699999999999989,31,1752.0,
680.0,-0.9699999999999989,26,1849.0,
685.0,-1.4400000000000013,33,1993.0,
690.0,-1.4600000000000009,42,2139.0,
695.0,-2.030000000000001,55,2342.0,
700.0,-1.4099999999999966,56,2483.0,
705.0,0.7399999999999984,49,2409.0,
710.0,-0.33000000000000185,37,2442.0,
715.0,1.6500000000000021,24,2277.0,
720.0,0.05999999999999872,19,2271.0,
725.0,-1.0500000000000007,30,2376.0,
730.0,-0.1999999999999993,35,2396.0,
735.0,0.6099999999999994,41,2335.0,
740.0,0.5500000000000007,44,2280.0,
745.0,-0.129999999999999,39,2293.0,
750.0,2.780000000000001,37,2015.0,
755.0,-1.3000000000000007,34,2145.0,
760.0,-1.6500000000000021,33,2310.0,
765.0,0.5100000000000016,28,2259.0,
770.0,2.41,27,2018.0,
775.0,3.8999999999999986,25,1628.0,
780.0,1.790000000000001,25,1449.0,
785.0,1.450000000000001,20,1304.0,
790.0,1.299999999999999,16,1174.0,
795.0,1.0500000000000007,14,1069.0,
800.0,1.1899999999999995,18,950.0,
805.0,-1.0899999999999999,26,1059.0,
810.0,-1.6099999999999994,35,1220.0,
815.0,-0.7200000000000006,35,1292.0,
820.0,-0.10999999999999943,34,1303.0,
825.0,-0.27000000000000135,29,1330.0,
830.0,1.1100000000000012,26,1219.0,
835.0,0.879999999999999,28,1131.0,
840.0,-0.7899999999999991,37,1210.0,
845.0,-1.0099999999999998,39,1311.0,
850.0,-0.6500000000000004,38,1376.0,
855.0,-0.7100000000000009,33,1447.0,
860.0,-0.4499999999999993,25,1492.0,
865.0,-0.2400000000000002,21,1516.0,
870.0,-0.40000000000000036,18,1556.0,
875.0,-0.7000000000000011,25,1626.0,
880.0,-1.009999999999998,30,1727.0,
885.0,-0.5700000000000003,26,1784.0,
890.0,-1.2800000000000011,27,1912.0,
895.0,-1.4499999999999993,32,2057.0,
900.0,-1.7300000000000004,38,2230.0,
905.0,-1.2799999999999976,38,2358.0,
910.0,-0.6700000000000017,37,2425.0,
915.0,-1.9100000000000001,38,2616.0,
920.0,-1.9499999999999993,39,2811.0,
925.0,-1.9400000000000013,40,3005.0,
930.0,-2.2399999999999984,48,3229.0,
935.0,-2.5799999999999983,54,3487.0,
940.0,-1.75,56,3662.0,
945.0,-0.35999999999999943,52,3698.0,
950.0,-1.1500000000000057,46,3813.0,
955.0,-0.46000000000000085,40,3859.0,
960.0,-0.4799999999999969,35,3907.0,
965.0,-0.6000000000000014,37,3967.0,
970.0,2.8700000000000045,33,3680.0,
975.0,7.039999999999996,31,2976.0,
980.0,-0.7699999999999996,27,3053.0,
985.0,-0.16999999999999815,25,3070.0,
990.0,-0.03999999999999915,25,3074.0,
995.0,-0.3500000000000014,33,3109.0,
1000.0,-1.3000000000000007,39,3239.0,
1005.0,-1.5300000000000011,39,3392.0,
1010.0,-1.4099999999999966,37,3533.0,
1015.0,-1.3500000000000014,35,3668.0,
1020.0,-1.5200000000000031,41,3820.0,
1025.0,-1.9299999999999997,44,4013.0,
1030.0,-1.6199999999999974,41,4175.0,
1035.0,-1.4799999999999969,40,4323.0,
1040.0,3.299999999999997,35,3993.0,
1045.0,7.299999999999997,32,3263.0,
1050.0,0.7700000000000031,27,3186.0,
1055.0,-0.8299999999999983,25,3269.0,
1060.0,-0.6500000000000057,25,3334.0,
1065.0,-1.019999999999996,38,3436.0,
1070.0,2.1799999999999997,41,3218.0,
1075.0,5.169999999999998,41,2701.0,
1080.0,0.0,38,2701.0,
1085.0,-2.09,49,2910.0,
1090.0,-1.9299999999999997,54,3103.0,
1095.0,-1.2800000000000011,53,3231.0,
1100.0,1.4200000000000017,42,3089.0,
1105.0,5.050000000000001,30,2584.0,
1110.0,-0.9400000000000013,21,2678.0,
1115.0,-1.4399999999999977,35,2822.0,
1120.0,-1.0300000000000011,41,2925.0,
1125.0,-0.3500000000000014,39,2960.0,
1130.0,0.2900000000000027,43,2931.0,
1135.0,0.629999999999999,32,2868.0,
1140.0,2.759999999999998,23,2592.0,
1145.0,1.5300000000000011,20,2439.0,
1150.0,1.0199999999999996,24,2337.0,
1155.0,-0.6699999999999982,21,2404.0,
1160.0,-1.1700000000000017,30,2521.0,
1165.0,-1.759999999999998,41,2697.0,
1170.0,-1.0700000000000003,41,2804.0,
1175.0,0.46999999999999886,38,2757.0,
1180.0,0.10999999999999943,39,2746.0,
1185.0,4.32,30,2314.0,
1190.0,7.57,27,1557.0,
1195.0,-0.33000000000000007,33,1590.0,
1200.0,-1.8899999999999988,43,1779.0,
1205.0,-1.5300000000000011,45,1932.0,
1210.0,-0.19000000000000128,42,1951.0,
1215.0,-1.0499999999999972,38,2056.0,
1220.0,-0.6400000000000006,29,2120.0,
1225.0,-0.129999999999999,27,2133.0,
1230.0,-0.010000000000001563,26,2134.0,
1235.0,-1.5199999999999996,35,2286.0,
1240.0,-2.030000000000001,44,2489.0,
1245.0,1.1000000000000014,44,2379.0,
1250.0,4.829999999999998,42,1896.0,
1255.0,0.08999999999999986,36,1887.0,
1260.0,-0.14000000000000057,36,1901.0,
1265.0,-0.4499999999999993,30,1946.0,
1270.0,-0.10999999999999943,29,1957.0,
1275.0,1.2300000000000004,30,1834.0,
1280.0,3.24,30,1510.0,
1285.0,1.5399999999999991,27,1356.0,
1290.0,0.2599999999999998,32,1330.0,
1295.0,0.19000000000000128,34,1311.0,
1300.0,-0.41000000000000014,28,1352.0,
1305.0,0.41000000000000014,18,1311.0,
1310.0,0.22999999999999865,24,1288.0,
1315.0,1.0600000000000005,28,1182.0,
1320.0,2.0,26,982.0,
1325.0,0.009999999999999787,28,981.0,
1330.0,0.5600000000000005,31,925.0,
1335.0,0.1999999999999993,34,905.0,
1340.0,-0.5899999999999999,23,964.0,
1345.0,-0.07000000000000028,23,971.0,
1350.0,-1.0099999999999998,29,1072.0,
1355.0,-0.8499999999999996,31,1157.0,
1360.0,-0.09999999999999964,30,1167.0,
1365.0,-0.17999999999999972,28,1185.0,
1370.0,0.07000000000000028,23,1178.0,
1375.0,-1.1600000000000001,24,1294.0,
1380.0,0.629999999999999,28,1231.0,
1385.0,2.5500000000000007,28,976.0,
1390.0,-1.4299999999999997,34,1119.0,
1395.0,-2.120000000000001,49,1331.0,
1400.0,-1.6799999999999997,51,1499.0,
1405.0,-0.019999999999999574,43,1501.0,
1410.0,-1.459999999999999,35,1647.0,
1415.0,-1.6700000000000017,32,1814.0,
1420.0,-1.8099999999999987,41,1995.0,
1425.0,-2.210000000000001,47,2216.0,
1430.0,-1.2699999999999996,48,2343.0,
1435.0,0.33999999999999986,47,2309.0,
1440.0,-1.7399999999999984,43,2483.0,
1445.0,-2.120000000000001,41,2695.0,
1450.0,-1.0100000000000016,40,2796.0,
1455.0,-0.09999999999999787,40,2806.0,
1460.0,0.4399999999999977,36,2762.0,
1465.0,1.6700000000000017,33,2595.0,
1470.0,0.9100000000000001,31,2504.0,
1475.0,0.6899999999999977,30,2435.0,
1480.0,1.370000000000001,31,2298.0,
1485.0,3.780000000000001,27,1920.0,
1490.0,0.029999999999997584,28,1917.0,
1495.0,0.8000000000000007,32,1837.0,
1500.0,0.08999999999999986,40,1828.0,
1505.0,-0.129999999999999,47,1841.0,
1510.0,-0.39000000000000057,37,1880.0,
1515.0,-0.7100000000000009,30,1951.0,
1520.0,-0.75,31,2026.0,
1525.0,-0.259999999999998,32,2052.0,
1530.0,1.5899999999999999,31,1893.0,
1535.0,3.6400000000000006,26,1529.0,
1540.0,0.15999999999999837,23,1513.0,
1545.0,0.040000000000000924,26,1509.0,
1550.0,1.0099999999999998,25,1408.0,
1555.0,2.6899999999999995,24,1139.0,
1560.0,-0.7199999999999989,26,1211.0,
1565.0,-0.4400000000000013,29,1255.0,
1570.0,-0.34999999999999964,29,1290.0,
1575.0,-0.2699999999999996,28,1317.0,
1580.0,0.1999999999999993,28,1297.0,
1585.0,-0.8899999999999988,30,1386.0,
1590.0,-0.9500000000000011,32,1481.0,
1595.0,-1.0399999999999991,30,1585.0,
1600.0,0.40000000000000036,30,1545.0,
1605.0,1.8499999999999996,27,1360.0,
1610.0,3.299999999999999,24,1030.0,
1615.0,0.33000000000000007,36,997.0,
1620.0,-0.5899999999999999,43,1056.0,
1625.0,0.120000000000001,42,1044.0,
1630.0,-1.120000000000001,42,1156.0,
1635.0,-0.7400000000000002,40,1230.0,
1640.0,0.02000000000000135,32,1228.0,
1645.0,0.5699999999999985,25,1171.0,
1650.0,0.370000000000001,25,1134.0,
1655.0,-1.2300000000000004,32,1257.0,
1660.0,-0.8900000000000006,36,1346.0,
1665.0,0.0600000000000005,32,1340.0,
1670.0,0.34999999999999964,29,1305.0,
1675.0,1.040000000000001,19,1201.0,
1680.0,0.09999999999999964,18,1191.0,
1685.0,-1.1799999999999997,29,1309.0,
1690.0,-1.8499999999999996,41,1494.0,
1695.0,-1.209999999999999,44,1615.0,
1700.0,-0.11000000000000298,40,1626.0,
1705.0,-1.389999999999997,40,1765.0,
1710.0,-0.360000000000003,39,1801.0,
1715.0,1.990000000000002,30,1602.0,
1720.0,-0.3200000000000003,20,1634.0,
1725.0,-0.8200000000000003,16,1716.0,
1730.0,0.4200000000000017,15,1674.0,
1735.0,-1.0899999999999999,26,1783.0,
1740.0,-0.7200000000000024,28,1855.0,
1745.0,-1.0999999999999979,39,1965.0,
1750.0,-1.9700000000000024,43,2162.0,
1755.0,-2.1899999999999977,45,2381.0,
1760.0,-0.010000000000001563,39,2382.0,
1765.0,2.3599999999999994,32,2146.0,
1770.0,-0.14000000000000057,25,2160.0,
1775.0,-1.1099999999999994,22,2271.0,
1780.0,1.1500000000000021,19,2156.0,
1785.0,3.25,16,1831.0,
1790.0,-0.7000000000000028,18,1901.0,
1795.0,-1.0499999999999972,24,2006.0,
1800.0,0.16000000000000014,23,1990.0,
1805.0,0.9699999999999989,21,1893.0,
1810.0,0.259999999999998,29,1867.0,
1815.0,-1.6499999999999986,39,2032.0,
1820.0,-2.009999999999998,41,2233.0,
1825.0,-2.0100000000000016,41,2434.0,
1830.0,0.629999999999999,37,2371.0,
1835.0,4.5,27,1921.0,
1840.0,4.270000000000001,20,1494.0,
1845.0,-0.7800000000000011,14,1572.0,
1850.0,-0.7000000000000011,16,1642.0,
1855.0,-0.2799999999999976,16,1670.0,
1860.0,-0.3200000000000003,21,1702.0,
1865.0,-1.1400000000000006,27,1816.0,
1870.0,0.9800000000000004,27,1718.0,
1875.0,3.1400000000000006,25,1404.0,
1880.0,4.0,18,1004.0,
1885.0,2.1999999999999993,12,784.0,
1890.0,1.9100000000000001,12,593.0,
1895.0,0.8499999999999996,8,508.0,
1900.0,-0.41000000000000014,14,549.0,
1905.0,0.9900000000000002,15,450.0,
1910.0,-0.6600000000000001,24,516.0,
1915.0,0.04999999999999982,25,511.0,
1920.0,0.14000000000000057,22,497.0,
1925.0,0.2999999999999998,19,467.0,
1930.0,-0.07000000000000028,16,474.0,
1935.0,-0.009999999999999787,14,475.0,
1940.0,0.7599999999999998,10,399.0,
1945.0,0.5,9,349.0,
1950.0,0.14000000000000012,9,335.0,
1955.0,0.6200000000000001,4,273.0,
1960.0,0.6299999999999999,14,210.0,
1965.0,-0.2999999999999998,15,240.0,
1970.0,0.040000000000000036,14,236.0,
1975.0,-0.03000000000000025,10,239.0,
1980.0,-0.2599999999999998,17,265.0,
1985.0,-0.48,19,313.0,
1990.0,-0.5700000000000003,24,370.0,
1995.0,-0.6799999999999997,29,438.0,
2000.0,-0.1200000000000001,27,450.0,
2005.0,-0.96,20,546.0,
2010.0,-0.9199999999999999,18,638.0,
2015.0,-0.27000000000000046,15,665.0,
2020.0,0.6100000000000003,12,604.0,
2025.0,0.5499999999999998,10,549.0,
2030.0,0.28000000000000025,15,521.0,
2035.0,0.9100000000000001,12,430.0,
2040.0,-0.7300000000000004,19,503.0,
2045.0,-0.0699999999999994,19,510.0,
2050.0,0.1999999999999993,23,490.0,
2055.0,-0.54,27,544.0,
2060.0,-0.07999999999999918,26,552.0,
2065.0,-0.6700000000000008,27,619.0,
2070.0,-1.2699999999999996,25,746.0,
2075.0,-0.7500000000000009,24,821.0,
2080.0,-1.2399999999999984,31,945.0,
2085.0,-0.7300000000000004,33,1018.0,
2090.0,0.2699999999999996,31,991.0,
2095.0,-1.1999999999999993,29,1111.0,
2100.0,-1.3500000000000014,28,1246.0,
2105.0,-0.6399999999999988,25,1310.0,
2110.0,-0.019999999999999574,25,1312.0,
2115.0,-1.0100000000000016,22,1413.0,
2120.0,-1.1099999999999994,29,1524.0,
2125.0,-0.7300000000000004,31,1597.0,
2130.0,0.040000000000000924,26,1593.0,
2135.0,0.4900000000000002,27,1544.0,
2140.0,1.2699999999999996,19,1417.0,
2145.0,3.2300000000000004,20,1094.0,
2150.0,-0.7100000000000009,17,1165.0,
2155.0,-1.0700000000000003,30,1272.0,
2160.0,0.120000000000001,38,1260.0,
2165.0,1.25,39,1135.0,
2170.0,-0.08999999999999986,34,1144.0,
2175.0,0.2599999999999998,33,1118.0,
2180.0,-0.21000000000000085,34,1139.0,
2185.0,-0.6099999999999994,28,1200.0,
2190.0,-1.3200000000000003,27,1332.0,
2195.0,-0.8300000000000001,30,1415.0,
2200.0,0.11000000000000121,27,1404.0,
2205.0,0.17999999999999972,26,1386.0,
2210.0,0.22999999999999865,27,1363.0,
2215.0,-0.09999999999999964,29,1373.0,
2220.0,-1.5399999999999991,32,1527.0,
2225.0,-1.75,38,1702.0,
2230.0,-1.4100000000000001,40,1843.0,
2235.0,-1.629999999999999,36,2006.0,
2240.0,-1.5,36,2156.0,
2245.0,-0.3100000000000023,33,2187.0,
2250.0,0.5600000000000023,38,2131.0,
2255.0,-1.8399999999999999,42,2315.0,
2260.0,-1.6000000000000014,40,2475.0,
2265.0,-1.4800000000000004,40,2623.0,
2270.0,-1.75,43,2798.0,
2275.0,-1.7699999999999996,43,2975.0,
2280.0,-1.5199999999999996,41,3127.0,
2285.0,-1.4499999999999993,43,3272.0,
2290.0,-1.9299999999999997,41,3465.0,
2295.0,-2.0,45,3665.0,
2300.0,1.3999999999999986,45,3525.0,
2305.0,6.109999999999999,42,2914.0,
2310.0,-1.4899999999999984,38,3063.0,
2315.0,-0.8399999999999999,34,3147.0,
2320.0,-0.4400000000000013,34,3191.0,
2325.0,-1.0100000000000016,35,3292.0,
2330.0,1.7700000000000031,33,3115.0,
2335.0,4.419999999999998,34,2673.0,
2340.0,-1.3099999999999987,32,2804.0,
2345.0,-1.3900000000000006,35,2943.0,
2350.0,1.129999999999999,38,2830.0,
2355.0,3.460000000000001,44,2484.0,
2360.0,1.2800000000000011,47,2356.0,
2365.0,-1.6400000000000006,49,2520.0,
2370.0,0.03999999999999915,49,2516.0,
2375.0,1.9800000000000004,47,2318.0,
2380.0,2.4800000000000004,44,2070.0,
2385.0,-0.060000000000002274,42,2076.0,
2390.0,-0.35999999999999943,42,2112.0,
2395.0,0.6999999999999993,40,2042.0,
2400.0,2.110000000000003,37,1831.0,
2405.0,-0.7800000000000011,29,1909.0,
2410.0,0.10999999999999943,19,1898.0,
2415.0,0.4499999999999993,20,1853.0,
2420.0,1.8300000000000018,21,1670.0,
2425.0,0.9699999999999989,21,1573.0,
2430.0,0.9400000000000013,22,1479.0,
2435.0,0.5599999999999987,25,1423.0,
2440.0,1.1900000000000013,25,1304.0,
2445.0,-0.1800000000000015,18,1322.0,
2450.0,0.9400000000000013,18,1228.0,
2455.0,0.28999999999999915,23,1199.0,
2460.0,0.23000000000000043,26,1176.0,
2465.0,2.5999999999999996,34,916.0,
2470.0,-0.47000000000000064,27,963.0,
2475.0,-0.11999999999999922,25,975.0,
2480.0,0.28999999999999915,21,946.0,
2485.0,1.200000000000001,22,826.0,
2490.0,0.9900000000000002,17,727.0,
2495.0,-0.5,23,777.0,
2500.0,-0.28000000000000114,27,805.0,
2505.0,0.4200000000000008,29,763.0,
2510.0,-0.8500000000000005,32,848.0,
2515.0,-0.2599999999999998,32,874.0,
2520.0,0.14000000000000057,30,860.0,
2525.0,0.23000000000000043,23,837.0,
2530.0,-0.10000000000000142,18,847.0,
2535.0,0.2400000000000002,22,823.0,
2540.0,0.6000000000000005,20,763.0,
2545.0,-0.1200000000000001,26,775.0,
2550.0,-0.8000000000000007,27,855.0,
2555.0,-0.379999999999999,27,893.0,
2560.0,-0.13000000000000078,28,906.0,
2565.0,-0.8099999999999987,21,987.0,
2570.0,-0.8200000000000003,26,1069.0,
2575.0,-0.8100000000000005,28,1150.0,
2580.0,-0.4499999999999993,24,1195.0,
2585.0,1.3199999999999985,19,1063.0,
2590.0,2.910000000000001,13,772.0,
2595.0,2.3599999999999994,21,536.0,
2600.0,-0.6399999999999997,24,600.0,
2605.0,-0.2599999999999998,23,626.0,
2610.0,-0.7000000000000002,25,696.0,
2615.0,-0.8499999999999996,25,781.0,
2620.0,0.4299999999999997,26,738.0,
2625.0,-1.2600000000000007,33,864.0,
2630.0,-0.9900000000000002,37,963.0,
2635.0,-0.22999999999999865,33,986.0,
2640.0,0.33999999999999986,28,952.0,
2645.0,-0.11000000000000121,23,963.0,
2650.0,0.040000000000000924,19,959.0,
2655.0,1.0700000000000003,16,852.0,
2660.0,2.5599999999999996,12,596.0,
2665.0,-0.08000000000000007,11,604.0,
2670.0,0.27000000000000046,15,577.0,
2675.0,0.7599999999999998,12,501.0,
2680.0,0.79,17,422.0,
2685.0,-0.08000000000000007,19,430.0,
2690.0,-0.16999999999999993,21,447.0,
2695.0,-0.6000000000000005,18,507.0,
2700.0,-0.7199999999999998,18,579.0,
2705.0,0.6399999999999997,16,515.0,
2710.0,1.2800000000000002,18,387.0,
2715.0,-0.6299999999999999,22,450.0,
2720.0,-0.8600000000000003,23,536.0,
2725.0,-0.09999999999999964,18,546.0,
2730.0,1.0599999999999996,17,440.0,
2735.0,0.33000000000000007,22,407.0,
2740.0,-1.4699999999999998,34,554.0,
2745.0,-0.6500000000000004,34,619.0,
2750.0,-0.8299999999999992,45,702.0,
2755.0,-1.5999999999999996,45,862.0,
2760.0,-1.2700000000000014,44,989.0,
2765.0,-1.2400000000000002,41,1113.0,
2770.0,-0.129999999999999,33,1126.0,
2775.0,0.9499999999999993,26,1031.0,
2780.0,-0.46999999999999886,15,1078.0,
2785.0,-0.3000000000000007,18,1108.0,
2790.0,-0.27999999999999936,23,1136.0,
2795.0,-1.3000000000000007,28,1266.0,
2800.0,-0.4800000000000004,32,1314.0,
2805.0,0.6300000000000008,29,1251.0,
2810.0,1.4900000000000002,26,1102.0,
2815.0,0.2599999999999998,14,1076.0,
2820.0,1.5299999999999994,8,923.0,
2825.0,0.41000000000000014,17,882.0,
2830.0,1.1900000000000004,19,763.0,
2835.0,1.92,19,571.0,
2840.0,0.28000000000000025,18,543.0,
2845.0,-0.1299999999999999,18,556.0,
2850.0,-0.45999999999999996,19,602.0,
2855.0,0.4399999999999995,16,558.0,
2860.0,1.12,18,446.0,
2865.0,-0.1299999999999999,19,459.0,
2870.0,-0.6000000000000005,19,519.0,
2875.0,0.22000000000000064,14,497.0,
2880.0,0.5199999999999996,19,445.0,
2885.0,-0.6299999999999999,20,508.0,
2890.0,-0.47999999999999954,19,556.0,
2895.0,0.1899999999999995,18,537.0,
2900.0,0.6900000000000004,18,468.0,
2905.0,0.4899999999999993,25,419.0,
2910.0,-1.3899999999999997,35,558.0,
2915.0,-1.3200000000000003,37,690.0,
2920.0,-0.8099999999999996,35,771.0,
2925.0,-0.3199999999999994,25,803.0,
2930.0,0.3899999999999997,20,764.0,
2935.0,-0.33000000000000007,23,797.0,
2940.0,0.09999999999999964,24,787.0,
2945.0,0.11000000000000032,30,776.0,
2950.0,-0.7000000000000011,32,846.0,
2955.0,0.10000000000000142,29,836.0,
2960.0,0.9899999999999993,21,737.0,
2965.0,0.7999999999999998,12,657.0,
2970.0,0.27000000000000046,9,630.0,
2975.0,0.0,15,630.0,
2980.0,-0.6200000000000001,20,692.0,
2985.0,-1.2100000000000009,28,813.0,
2990.0,-0.75,31,888.0,
2995.0,-0.7799999999999994,37,966.0,
3000.0,-0.4900000000000002,36,1015.0,
3005.0,0.5999999999999996,30,955.0,
3010.0,1.7600000000000007,24,779.0,
3015.0,0.6799999999999997,16,711.0,
3020.0,0.9500000000000002,6,616.0,
3025.0,0.5099999999999998,9,565.0,
3030.0,-0.6999999999999993,18,635.0,
3035.0,-1.2000000000000002,25,755.0,
3040.0,-0.4400000000000004,32,799.0,
3045.0,0.28000000000000025,32,771.0,
3050.0,0.16000000000000014,30,755.0,
3055.0,-0.5000000000000009,19,805.0,
3060.0,0.0600000000000005,15,799.0,
3065.0,0.25,19,774.0,
3070.0,0.6200000000000001,24,712.0,
3075.0,-0.16000000000000014,29,728.0,
3080.0,0.4300000000000006,29,685.0,
3085.0,-0.29000000000000004,24,714.0,
3090.0,-0.4400000000000004,20,758.0,
3095.0,0.04999999999999982,17,753.0,
3100.0,0.4500000000000002,15,708.0,
3105.0,-0.1299999999999999,11,721.0,
3110.0,-0.5599999999999996,18,777.0,
3115.0,-0.33000000000000007,20,810.0,
3120.0,0.6599999999999993,18,744.0,
3125.0,0.15000000000000036,14,729.0,
3130.0,-0.7299999999999995,19,802.0,
3135.0,0.2999999999999998,22,772.0,
3140.0,0.7799999999999994,25,694.0,
3145.0,-0.17999999999999972,30,712.0,
3150.0,0.13999999999999968,31,698.0,
3155.0,0.54,27,644.0,
3160.0,0.1900000000000004,20,625.0,
3165.0,-0.6799999999999997,16,693.0,
3170.0,-0.9900000000000002,23,792.0,
3175.0,-0.16000000000000014,23,808.0,
3180.0,-0.34999999999999964,33,843.0,
3185.0,-0.9800000000000004,37,941.0,
3190.0,-0.6600000000000001,37,1007.0,
3195.0,-0.23000000000000043,35,1030.0,
3200.0,-0.27999999999999936,26,1058.0,
3205.0,-0.4499999999999993,20,1103.0,
3210.0,-0.8200000000000003,27,1185.0,
3215.0,-0.8300000000000001,30,1268.0,
3220.0,-0.6600000000000001,28,1334.0,
3225.0,-0.620000000000001,29,1396.0,
3230.0,-1.0,26,1496.0,
3235.0,-1.25,30,1621.0,
3240.0,-1.1899999999999977,32,1740.0,
3245.0,-0.33999999999999986,28,1774.0,
