step_time,reward,total_stopped,total_wait_time
1030.0,2.6799999999999997,21,768.0
1035.0,-0.10000000000000053,20,778.0
1040.0,-0.10999999999999943,22,789.0
1045.0,0.009999999999999787,23,788.0
1050.0,-0.08999999999999986,19,797.0
1055.0,1.0299999999999994,17,694.0
1060.0,-0.35999999999999943,22,730.0
1065.0,-0.16000000000000014,21,746.0
1070.0,0.71,16,675.0
1075.0,1.1399999999999997,16,561.0
1080.0,0.0,19,561.0
1085.0,0.14000000000000057,20,547.0
1090.0,-0.03000000000000025,18,550.0
1095.0,-0.3200000000000003,18,582.0
1100.0,-0.45999999999999996,23,628.0
1105.0,-0.8999999999999995,26,718.0
1110.0,-0.7300000000000004,24,791.0
1115.0,0.7400000000000002,20,717.0
1120.0,-0.7999999999999998,26,797.0
1125.0,0.23999999999999932,23,773.0
1130.0,1.33,23,640.0
1135.0,0.9500000000000002,33,545.0
1140.0,-1.04,36,649.0
1145.0,-0.29000000000000004,35,678.0
1150.0,-0.29000000000000004,23,707.0
1155.0,-0.35999999999999943,22,743.0
1160.0,-0.2600000000000007,17,769.0
1165.0,0.39000000000000057,17,730.0
1170.0,0.09999999999999964,17,720.0
1175.0,0.6000000000000005,15,660.0
1180.0,0.1299999999999999,18,647.0
1185.0,0.3799999999999999,21,609.0
1190.0,-0.10000000000000053,17,619.0
1195.0,-1.0099999999999998,23,720.0
1200.0,-0.33999999999999986,21,754.0
1205.0,-0.3200000000000003,27,786.0
1210.0,-0.41999999999999904,31,828.0
1215.0,0.16999999999999993,32,811.0
1220.0,0.8399999999999999,27,727.0
1225.0,0.1899999999999995,20,708.0
1230.0,0.33000000000000007,10,675.0
1235.0,0.05999999999999961,14,669.0
1240.0,-0.5299999999999994,23,722.0
1245.0,-0.1299999999999999,21,735.0
1250.0,-0.09000000000000075,19,744.0
1255.0,-0.25,19,769.0
1260.0,1.21,12,648.0
1265.0,2.33,14,415.0
1270.0,0.2200000000000002,16,393.0
1275.0,-0.6099999999999999,20,454.0
1280.0,-0.15000000000000036,17,469.0
1285.0,0.020000000000000462,20,467.0
1290.0,-0.7199999999999998,22,539.0
1295.0,-0.47000000000000064,20,586.0
1300.0,-0.54,20,640.0
1305.0,0.4900000000000002,15,591.0
1310.0,-1.0199999999999996,26,693.0
1315.0,0.29000000000000004,27,664.0
1320.0,1.54,27,510.0
1325.0,-1.6900000000000004,38,679.0
1330.0,-2.21,49,900.0
1335.0,-1.8100000000000005,49,1081.0
1340.0,-0.9100000000000001,39,1172.0
1345.0,-0.35999999999999943,34,1208.0
1350.0,-0.2599999999999998,28,1234.0
1355.0,0.7799999999999994,18,1156.0
1360.0,1.3600000000000012,17,1020.0
1365.0,-0.23000000000000043,24,1043.0
1370.0,-1.5600000000000005,36,1199.0
1375.0,-1.08,37,1307.0
1380.0,-0.3699999999999992,39,1344.0
1385.0,-0.5999999999999996,38,1404.0
1390.0,-0.3000000000000007,29,1434.0
1395.0,-0.7799999999999994,29,1512.0
1400.0,-1.7300000000000022,37,1685.0
1405.0,-0.889999999999997,39,1774.0
1410.0,0.7799999999999976,35,1696.0
1415.0,0.6400000000000006,33,1632.0
1420.0,1.4600000000000009,24,1486.0
1425.0,3.9799999999999986,13,1088.0
1430.0,0.16000000000000014,13,1072.0
1435.0,0.41999999999999993,17,1030.0
1440.0,1.200000000000001,15,910.0
1445.0,1.5299999999999994,17,757.0
1450.0,0.3000000000000007,20,727.0
1455.0,0.27999999999999936,24,699.0
1460.0,0.6800000000000006,21,631.0
1465.0,-1.1500000000000004,28,746.0
1470.0,-1.5799999999999992,33,904.0
1475.0,-0.9400000000000013,36,998.0
1480.0,-0.34999999999999964,34,1033.0
1485.0,-0.5999999999999996,28,1093.0
1490.0,0.11999999999999922,29,1081.0
1495.0,0.21000000000000085,28,1060.0
1500.0,1.1399999999999988,30,946.0
1505.0,-0.7299999999999986,32,1019.0
1510.0,-1.7100000000000009,46,1190.0
1515.0,-1.2199999999999989,45,1312.0
1520.0,0.4599999999999991,35,1266.0
1525.0,-0.009999999999999787,27,1267.0
1530.0,0.8800000000000008,22,1179.0
1535.0,1.5199999999999996,13,1027.0
1540.0,-0.25,20,1052.0
1545.0,-1.3100000000000005,30,1183.0
1550.0,-0.7300000000000004,35,1256.0
1555.0,0.7800000000000011,31,1178.0
1560.0,-0.4300000000000015,29,1221.0
1565.0,0.3500000000000014,21,1186.0
1570.0,0.27999999999999936,19,1158.0
1575.0,1.08,22,1050.0
1580.0,0.5099999999999998,18,999.0
1585.0,0.41000000000000014,22,958.0
1590.0,0.2599999999999998,20,932.0
1595.0,1.2599999999999998,17,806.0
1600.0,1.1800000000000006,15,688.0
1605.0,0.8200000000000003,15,606.0
1610.0,0.33999999999999986,16,572.0
1615.0,0.5299999999999994,16,519.0
1620.0,-0.21999999999999975,16,541.0
1625.0,-1.0099999999999998,22,642.0
1630.0,-0.2599999999999998,21,668.0
1635.0,-0.1299999999999999,30,681.0
1640.0,-0.0600000000000005,31,687.0
1645.0,-0.3899999999999997,38,726.0
1650.0,-1.0600000000000005,41,832.0
1655.0,0.030000000000001137,32,829.0
1660.0,-0.7900000000000009,24,908.0
1665.0,-0.9499999999999993,22,1003.0
1670.0,-0.13000000000000078,23,1016.0
1675.0,0.27999999999999936,21,988.0
1680.0,-0.5099999999999998,21,1039.0
1685.0,-1.2299999999999986,27,1162.0
1690.0,-1.5200000000000014,32,1314.0
1695.0,-0.7899999999999991,34,1393.0
1700.0,0.08999999999999986,31,1384.0
1705.0,0.019999999999999574,27,1382.0
1710.0,1.25,25,1257.0
1715.0,-0.5299999999999994,27,1310.0
1720.0,-1.6799999999999997,39,1478.0
1725.0,-0.9400000000000013,43,1572.0
1730.0,-0.5499999999999989,45,1627.0
1735.0,-0.26000000000000156,41,1653.0
1740.0,0.6700000000000017,36,1586.0
1745.0,-1.8200000000000003,37,1768.0
1750.0,-1.7800000000000011,35,1946.0
1755.0,0.03999999999999915,31,1942.0
1760.0,1.5400000000000027,33,1788.0
1765.0,0.2699999999999996,37,1761.0
1770.0,1.1699999999999982,35,1644.0
1775.0,2.580000000000002,30,1386.0
1780.0,-0.13000000000000078,22,1399.0
1785.0,0.9800000000000004,15,1301.0
1790.0,0.5600000000000005,16,1245.0
1795.0,1.6999999999999993,21,1075.0
1800.0,0.5199999999999996,15,1023.0
1805.0,0.5400000000000009,18,969.0
1810.0,0.1999999999999993,19,949.0
1815.0,0.45000000000000107,24,904.0
1820.0,-0.7300000000000004,29,977.0
1825.0,-1.75,43,1152.0
1830.0,-0.6500000000000004,42,1217.0
1835.0,1.1199999999999992,32,1105.0
1840.0,2.360000000000001,25,869.0
1845.0,0.8699999999999992,16,782.0
1850.0,0.6800000000000006,8,714.0
1855.0,0.8499999999999996,11,629.0
1860.0,0.3799999999999999,14,591.0
1865.0,0.41000000000000014,14,550.0
1870.0,0.8300000000000001,12,467.0
1875.0,0.2599999999999998,14,441.0
1880.0,1.0,13,341.0
1885.0,-0.8300000000000001,20,424.0
1890.0,-0.6600000000000001,26,490.0
1895.0,-0.8399999999999999,22,574.0
1900.0,0.040000000000000036,16,570.0
1905.0,0.9900000000000002,17,471.0
1910.0,-0.6900000000000004,19,540.0
1915.0,-0.5199999999999996,20,592.0
1920.0,0.4399999999999995,17,548.0
1925.0,1.2400000000000002,17,424.0
1930.0,-0.6299999999999999,20,487.0
1935.0,-0.5199999999999996,23,539.0
1940.0,-0.16999999999999993,18,556.0
1945.0,-0.6900000000000004,25,625.0
1950.0,-0.6799999999999997,22,693.0
1955.0,-0.3200000000000003,20,725.0
1960.0,0.5700000000000003,21,668.0
1965.0,1.38,16,530.0
1970.0,1.0499999999999998,19,425.0
1975.0,-0.4299999999999997,20,468.0
1980.0,-0.08000000000000007,23,476.0
1985.0,0.0,21,476.0
1990.0,-0.3700000000000001,18,513.0
1995.0,-0.27000000000000046,18,540.0
2000.0,-0.47999999999999954,18,588.0
2005.0,-0.03000000000000025,17,591.0
2010.0,0.040000000000000036,13,587.0
2015.0,0.6000000000000005,14,527.0
2020.0,-0.8800000000000008,18,615.0
2025.0,0.28000000000000025,19,587.0
2030.0,1.0600000000000005,21,481.0
2035.0,-0.6000000000000005,27,541.0
2040.0,-0.33000000000000007,29,574.0
2045.0,-1.29,29,703.0
2050.0,-1.2199999999999998,28,825.0
2055.0,-0.2599999999999998,25,851.0
2060.0,0.4599999999999991,26,805.0
2065.0,0.08000000000000096,27,797.0
2070.0,0.3700000000000001,32,760.0
2075.0,-1.2599999999999998,24,886.0
2080.0,-1.1300000000000008,24,999.0
2085.0,-0.379999999999999,20,1037.0
2090.0,-0.11000000000000121,23,1048.0
2095.0,-0.34999999999999964,28,1083.0
2100.0,0.41000000000000014,26,1042.0
2105.0,1.1400000000000006,27,928.0
2110.0,0.75,20,853.0
2115.0,0.21999999999999886,13,831.0
2120.0,0.08999999999999986,16,822.0
2125.0,0.27000000000000046,17,795.0
2130.0,1.1100000000000003,16,684.0
2135.0,0.35999999999999943,11,648.0
2140.0,-0.16999999999999993,16,665.0
2145.0,-0.9799999999999995,22,763.0
2150.0,-0.3899999999999997,25,802.0
2155.0,0.6399999999999997,19,738.0
2160.0,0.1899999999999995,21,719.0
2165.0,1.71,16,548.0
2170.0,0.41000000000000014,17,507.0
2175.0,-0.6999999999999993,21,577.0
2180.0,-0.2600000000000007,22,603.0
2185.0,0.3700000000000001,16,566.0
2190.0,1.3100000000000005,13,435.0
2195.0,-0.09000000000000075,17,444.0
2200.0,-1.25,30,569.0
2205.0,-0.9899999999999993,32,668.0
2210.0,-0.4900000000000002,34,717.0
2215.0,-0.40000000000000036,33,757.0
2220.0,-0.22999999999999954,23,780.0
2225.0,0.9100000000000001,17,689.0
2230.0,-0.09000000000000075,18,698.0
2235.0,0.11000000000000032,18,687.0
2240.0,0.2400000000000002,16,663.0
2245.0,-0.9100000000000001,21,754.0
2250.0,-1.3400000000000007,30,888.0
2255.0,0.0,31,888.0
2260.0,0.910000000000001,32,797.0
2265.0,-0.4400000000000004,39,841.0
2270.0,-2.1999999999999993,47,1061.0
2275.0,-2.530000000000001,51,1314.0
2280.0,-1.4699999999999989,47,1461.0
2285.0,-0.2900000000000009,41,1490.0
2290.0,0.1899999999999995,30,1471.0
2295.0,1.290000000000001,19,1342.0
2300.0,-0.33999999999999986,20,1376.0
2305.0,-1.3599999999999994,32,1512.0
2310.0,-0.7400000000000002,37,1586.0
2315.0,-0.240000000000002,38,1610.0
2320.0,-1.4299999999999997,48,1753.0
2325.0,-0.759999999999998,43,1829.0
2330.0,1.0,36,1729.0
2335.0,2.17,28,1512.0
2340.0,2.2399999999999984,19,1288.0
2345.0,0.5,11,1238.0
2350.0,1.1300000000000008,15,1125.0
2355.0,0.9399999999999995,18,1031.0
2360.0,1.5,18,881.0
2365.0,-0.03999999999999915,15,885.0
2370.0,-0.7900000000000009,21,964.0
2375.0,0.27000000000000135,22,937.0
2380.0,2.249999999999999,19,712.0
2385.0,0.3799999999999999,10,674.0
2390.0,1.4700000000000006,11,527.0
2395.0,0.3199999999999994,17,495.0
2400.0,0.4500000000000002,20,450.0
2405.0,0.8199999999999998,16,368.0
2410.0,-0.6599999999999997,22,434.0
2415.0,-0.7599999999999998,25,510.0
2420.0,-1.0,31,610.0
2425.0,-1.1300000000000008,34,723.0
2430.0,-0.47999999999999954,34,771.0
2435.0,-0.5900000000000007,31,830.0
2440.0,0.13000000000000078,20,817.0
2445.0,1.9799999999999995,11,619.0
2450.0,-0.15999999999999925,14,635.0
2455.0,0.1299999999999999,15,622.0
2460.0,0.34999999999999964,14,587.0
2465.0,0.54,20,533.0
2470.0,-0.4900000000000002,21,582.0
2475.0,-0.13999999999999968,23,596.0
2480.0,0.11000000000000032,23,585.0
2485.0,-0.3000000000000007,16,615.0
2490.0,-0.11999999999999922,17,627.0
2495.0,0.3199999999999994,21,595.0
2500.0,1.08,29,487.0
2505.0,-0.8499999999999996,31,572.0
2510.0,-0.39000000000000057,32,611.0
2515.0,-0.29000000000000004,29,640.0
2520.0,-0.40999999999999925,22,681.0
2525.0,-0.010000000000000675,17,682.0
2530.0,0.33999999999999986,11,648.0
2535.0,0.7000000000000002,16,578.0
2540.0,0.8500000000000005,23,493.0
2545.0,-1.3399999999999999,31,627.0
2550.0,-1.1000000000000005,33,737.0
2555.0,-0.5300000000000002,32,790.0
2560.0,-0.10999999999999943,31,801.0
2565.0,-0.46000000000000085,23,847.0
2570.0,0.07000000000000028,15,840.0
2575.0,0.08000000000000007,20,832.0
2580.0,1.0200000000000005,21,730.0
2585.0,2.0300000000000002,23,527.0
2590.0,-0.6100000000000003,29,588.0
2595.0,-1.6000000000000005,38,748.0
2600.0,-1.1399999999999988,37,862.0
2605.0,-0.05000000000000071,27,867.0
2610.0,0.7000000000000002,26,797.0
2615.0,0.8499999999999996,18,712.0
2620.0,0.5099999999999998,11,661.0
2625.0,0.8100000000000005,13,580.0
2630.0,0.1200000000000001,16,568.0
2635.0,0.3099999999999996,15,537.0
2640.0,0.9000000000000004,11,447.0
2645.0,0.4399999999999995,17,403.0
2650.0,0.3200000000000003,12,371.0
2655.0,0.4500000000000002,15,326.0
2660.0,-0.2400000000000002,18,350.0
2665.0,-0.3500000000000001,14,385.0
2670.0,0.16000000000000014,10,369.0
2675.0,0.43999999999999995,14,325.0
2680.0,-0.3599999999999999,20,361.0
2685.0,-0.5299999999999998,20,414.0
2690.0,-0.71,18,485.0
2695.0,-0.9700000000000006,23,582.0
2700.0,-0.75,19,657.0
2705.0,-0.41999999999999993,17,699.0
2710.0,-0.9900000000000002,21,798.0
2715.0,-1.1500000000000004,26,913.0
2720.0,-1.4799999999999986,32,1061.0
2725.0,-0.33000000000000007,34,1094.0
2730.0,0.6600000000000001,32,1028.0
2735.0,0.7299999999999986,39,955.0
2740.0,-1.1199999999999992,48,1067.0
2745.0,-1.4000000000000004,43,1207.0
2750.0,-0.23000000000000043,38,1230.0
2755.0,-1.6899999999999995,32,1399.0
2760.0,-1.5299999999999994,30,1552.0
2765.0,-0.47000000000000064,26,1599.0
2770.0,0.5800000000000001,25,1541.0
2775.0,1.370000000000001,19,1404.0
2780.0,1.8599999999999994,11,1218.0
2785.0,1.7699999999999996,16,1041.0
2790.0,0.0600000000000005,22,1035.0
2795.0,0.8899999999999988,22,946.0
2800.0,1.4300000000000015,23,803.0
2805.0,-0.08000000000000007,21,811.0
2810.0,-1.0200000000000014,22,913.0
2815.0,-0.2599999999999998,24,939.0
2820.0,0.15000000000000036,26,924.0
2825.0,-0.39000000000000057,35,963.0
2830.0,0.4900000000000002,35,914.0
2835.0,1.3100000000000005,33,783.0
2840.0,-0.1200000000000001,23,795.0
2845.0,-0.14999999999999947,17,810.0
2850.0,0.3099999999999996,16,779.0
2855.0,0.5200000000000005,20,727.0
2860.0,1.1399999999999997,27,613.0
2865.0,-0.6799999999999997,30,681.0
2870.0,0.14999999999999947,31,666.0
2875.0,-0.10999999999999943,28,677.0
2880.0,0.03999999999999915,20,673.0
2885.0,0.6100000000000003,16,612.0
2890.0,-0.9500000000000002,21,707.0
2895.0,-0.6499999999999995,27,772.0
2900.0,-0.6499999999999995,25,837.0
2905.0,0.129999999999999,20,824.0
2910.0,0.17999999999999972,25,806.0
2915.0,-0.7099999999999991,27,877.0
2920.0,-0.47000000000000064,26,924.0
2925.0,0.6799999999999997,18,856.0
2930.0,1.9300000000000006,17,663.0
2935.0,-0.35000000000000053,17,698.0
2940.0,0.0600000000000005,21,692.0
2945.0,0.2400000000000002,21,668.0
2950.0,1.1600000000000001,17,552.0
2955.0,-0.010000000000000675,24,553.0
2960.0,-1.5099999999999998,35,704.0
2965.0,-1.1800000000000006,40,822.0
2970.0,-1.2400000000000002,46,946.0
2975.0,-1.3999999999999986,45,1086.0
2980.0,-0.6000000000000014,39,1146.0
2985.0,0.1700000000000017,31,1129.0
2990.0,-0.22000000000000064,24,1151.0
2995.0,1.4299999999999997,14,1008.0
3000.0,2.5200000000000005,17,756.0
3005.0,-0.29000000000000004,17,785.0
3010.0,0.019999999999999574,27,783.0
3015.0,-0.75,31,858.0
3020.0,-1.5199999999999996,39,1010.0
3025.0,-0.9299999999999997,44,1103.0
3030.0,-2.200000000000001,44,1323.0
3035.0,-0.8499999999999996,38,1408.0
3040.0,0.6400000000000006,35,1344.0
3045.0,1.9000000000000004,27,1154.0
3050.0,0.9799999999999986,22,1056.0
3055.0,0.5099999999999998,15,1005.0
3060.0,-0.9100000000000001,23,1096.0
3065.0,-0.09999999999999964,24,1106.0
3070.0,0.6300000000000008,24,1043.0
3075.0,0.019999999999999574,29,1041.0
3080.0,0.2900000000000009,33,1012.0
3085.0,0.22999999999999865,31,989.0
3090.0,1.290000000000001,24,860.0
3095.0,0.6799999999999997,13,792.0
3100.0,0.7000000000000002,18,722.0
3105.0,-0.03000000000000025,21,725.0
3110.0,0.03000000000000025,21,722.0
3115.0,-0.96,26,818.0
3120.0,-1.33,31,951.0
3125.0,-1.08,30,1059.0
3130.0,-0.1999999999999993,28,1079.0
3135.0,0.4299999999999997,25,1036.0
3140.0,1.9100000000000001,17,845.0
3145.0,0.3099999999999987,15,814.0
3150.0,0.20000000000000018,21,794.0
3155.0,0.2600000000000007,19,768.0
3160.0,1.0199999999999996,17,666.0
3165.0,-0.22999999999999954,18,689.0
3170.0,-0.2600000000000007,20,715.0
3175.0,0.7400000000000002,18,641.0
3180.0,1.5899999999999999,20,482.0
3185.0,-1.2299999999999995,29,605.0
3190.0,-1.79,41,784.0
3195.0,-2.3499999999999996,50,1019.0
3200.0,-1.870000000000001,50,1206.0
3205.0,-1.209999999999999,46,1327.0
3210.0,-0.7599999999999998,38,1403.0
3215.0,-0.5200000000000014,30,1455.0
3220.0,0.33000000000000007,25,1422.0
3225.0,1.0600000000000005,25,1316.0
3230.0,0.40000000000000036,27,1276.0
3235.0,1.42,28,1134.0
3240.0,-0.2699999999999996,31,1161.0
3245.0,-1.4100000000000001,38,1302.0
3250.0,-1.33,45,1435.0
3255.0,-0.3800000000000008,42,1473.0
3260.0,0.4800000000000004,36,1425.0
3265.0,0.1899999999999995,26,1406.0
3270.0,2.0,17,1206.0
3275.0,1.9000000000000004,21,1016.0
3280.0,-0.129999999999999,23,1029.0
3285.0,0.8399999999999999,24,945.0
3290.0,0.9699999999999989,28,848.0
3295.0,-0.5299999999999994,21,901.0
3300.0,-0.08000000000000007,22,909.0
3305.0,-0.39000000000000057,24,948.0
3310.0,0.4299999999999997,21,905.0
3315.0,0.9600000000000009,20,809.0
3320.0,0.14999999999999947,18,794.0
3325.0,-0.4999999999999991,19,844.0
3330.0,0.5199999999999996,19,792.0
3335.0,1.6500000000000004,18,627.0
3340.0,1.6899999999999995,21,458.0
3345.0,0.6200000000000001,24,396.0
3350.0,-1.21,36,517.0
3355.0,-1.3200000000000003,39,649.0
3360.0,-0.9799999999999995,36,747.0
3365.0,-0.29000000000000004,28,776.0
3370.0,0.2999999999999998,19,746.0
3375.0,-0.3099999999999996,18,777.0
3380.0,0.1999999999999993,17,757.0
3385.0,0.29000000000000004,14,728.0
3390.0,0.79,17,649.0
3395.0,-0.09999999999999964,20,659.0
3400.0,0.4399999999999995,21,615.0
3405.0,0.20999999999999996,19,594.0
3410.0,-0.4299999999999997,17,637.0
3415.0,-1.0199999999999996,23,739.0
3420.0,-0.660000000000001,24,805.0
3425.0,-0.16000000000000014,21,821.0
3430.0,0.6300000000000008,16,758.0
3435.0,1.46,15,612.0
3440.0,1.1799999999999997,22,494.0
3445.0,-0.46999999999999975,24,541.0
3450.0,-0.20999999999999996,26,562.0
3455.0,-0.5599999999999996,25,618.0
3460.0,0.41000000000000014,17,577.0
3465.0,1.3399999999999999,16,443.0
3470.0,-0.8300000000000001,25,526.0
3475.0,-1.5899999999999999,38,685.0
3480.0,-1.290000000000001,39,814.0
3485.0,-2.0,47,1014.0
3490.0,-1.2299999999999986,44,1137.0
