step_time,reward,total_stopped,total_wait_time,episode,terminal_observation
260.0,0.6600000000000001,9,140.0,,
265.0,-0.33000000000000007,9,173.0,,
270.0,-0.24,12,197.0,,
275.0,-0.32000000000000006,12,229.0,,
280.0,-0.6400000000000001,14,293.0,,
285.0,0.13000000000000034,9,280.0,,
290.0,0.3999999999999999,8,240.0,,
295.0,0.9099999999999999,11,149.0,,
300.0,-0.5999999999999999,12,209.0,,
305.0,-0.43000000000000016,16,252.0,,
310.0,-0.18999999999999995,12,271.0,,
315.0,0.3900000000000001,9,232.0,,
320.0,0.6499999999999999,13,167.0,,
325.0,-0.32000000000000006,13,199.0,,
330.0,-0.19000000000000017,9,218.0,,
335.0,-0.2599999999999998,9,244.0,,
340.0,0.3700000000000001,9,207.0,,
345.0,0.7899999999999998,11,128.0,,
350.0,-0.3400000000000001,8,162.0,,
355.0,-0.2899999999999998,11,191.0,,
360.0,-0.49,11,240.0,,
365.0,0.08999999999999986,7,231.0,,
370.0,0.2200000000000002,9,209.0,,
375.0,0.4099999999999999,14,168.0,,
380.0,0.32999999999999985,14,135.0,,
385.0,-0.3699999999999999,14,172.0,,
390.0,-0.06000000000000005,11,178.0,,
395.0,-0.24,11,202.0,,
400.0,0.06000000000000005,8,196.0,,
405.0,0.33999999999999986,10,162.0,,
410.0,0.18000000000000016,11,144.0,,
415.0,-0.8199999999999998,18,226.0,,
420.0,-0.5300000000000002,15,279.0,,
425.0,0.20000000000000018,11,259.0,,
430.0,-0.16999999999999993,11,276.0,,
435.0,-0.5700000000000003,13,333.0,,
440.0,0.5800000000000001,8,275.0,,
445.0,0.99,8,176.0,,
450.0,-0.1399999999999999,12,190.0,,
455.0,-0.6099999999999999,13,251.0,,
460.0,0.3099999999999996,9,220.0,,
465.0,0.8500000000000001,7,135.0,,
470.0,-0.05999999999999983,11,141.0,,
475.0,-0.20000000000000018,6,161.0,,
480.0,-0.010000000000000009,5,162.0,,
485.0,-0.46999999999999975,11,209.0,,
490.0,-0.5500000000000003,11,264.0,,
495.0,-0.5899999999999999,13,323.0,,
500.0,-0.6499999999999999,13,388.0,,
505.0,0.5299999999999998,8,335.0,,
510.0,0.7800000000000002,11,257.0,,
515.0,0.34999999999999964,6,222.0,,
520.0,0.2200000000000002,10,200.0,,
525.0,0.8700000000000001,12,113.0,,
530.0,-0.6200000000000001,16,175.0,,
535.0,-0.31999999999999984,14,207.0,,
540.0,0.31999999999999984,7,175.0,,
545.0,0.25,6,150.0,,
550.0,-0.06000000000000005,12,156.0,,
555.0,-0.22999999999999998,14,179.0,,
560.0,0.0,11,179.0,,
565.0,-0.17999999999999994,9,197.0,,
570.0,-0.5900000000000001,17,256.0,,
575.0,-0.56,16,312.0,,
580.0,-0.18999999999999995,12,331.0,,
585.0,0.5899999999999999,7,272.0,,
590.0,1.4600000000000002,11,126.0,,
595.0,-0.31000000000000005,16,157.0,,
600.0,-0.10999999999999988,15,168.0,,
605.0,-0.18000000000000016,9,186.0,,
610.0,-0.45999999999999974,16,232.0,,
615.0,-0.5800000000000001,17,290.0,,
620.0,-0.22999999999999998,13,313.0,,
625.0,0.25,9,288.0,,
630.0,0.44999999999999973,16,243.0,,
635.0,-0.11999999999999966,16,255.0,,
640.0,0.020000000000000018,13,253.0,,
645.0,-0.08000000000000007,10,261.0,,
650.0,-0.22999999999999998,12,284.0,,
655.0,0.0,9,284.0,,
660.0,-0.11000000000000032,15,295.0,,
665.0,-0.7199999999999998,19,367.0,,
670.0,-0.5,14,417.0,,
675.0,-0.5099999999999998,16,468.0,,
680.0,0.1899999999999995,12,449.0,,
685.0,0.8700000000000001,13,362.0,,
690.0,1.7200000000000002,12,190.0,,
695.0,-0.27,18,217.0,,
700.0,-0.6099999999999999,19,278.0,,
705.0,0.04999999999999982,12,273.0,,
710.0,0.45999999999999996,9,227.0,,
715.0,-0.18000000000000016,15,245.0,,
720.0,-0.46999999999999975,15,292.0,,
725.0,-0.10999999999999988,10,303.0,,
730.0,0.5699999999999998,7,246.0,,
735.0,1.5,10,96.0,,
740.0,-0.3700000000000001,13,133.0,,
745.0,-0.1499999999999999,12,148.0,,
750.0,-0.3900000000000001,14,187.0,,
755.0,-0.8700000000000001,20,274.0,,
760.0,-0.73,20,347.0,,
765.0,-0.31999999999999984,15,379.0,,
770.0,-0.20000000000000018,15,399.0,,
775.0,0.10000000000000009,14,389.0,,
780.0,0.5300000000000002,15,336.0,,
785.0,0.5099999999999998,17,285.0,,
790.0,0.29000000000000004,19,256.0,,
795.0,-0.3599999999999999,18,292.0,,
800.0,0.27,10,265.0,,
805.0,0.4099999999999997,9,224.0,,
810.0,-0.09999999999999964,15,234.0,,
815.0,-0.6000000000000001,15,294.0,,
820.0,0.1200000000000001,11,282.0,,
825.0,0.7199999999999998,10,210.0,,
830.0,0.15000000000000013,14,195.0,,
835.0,-0.7900000000000003,17,274.0,,
840.0,-0.5099999999999998,15,325.0,,
845.0,-0.040000000000000036,15,329.0,,
850.0,0.41000000000000014,11,288.0,,
855.0,0.6599999999999997,15,222.0,,
860.0,-0.3599999999999999,14,258.0,,
865.0,-0.19999999999999973,12,278.0,,
870.0,0.3599999999999999,8,242.0,,
875.0,0.94,9,148.0,,
880.0,0.07000000000000006,12,141.0,,
885.0,-0.28,12,169.0,,
890.0,0.28,9,141.0,,
895.0,-0.32000000000000006,17,173.0,,
900.0,-0.6099999999999999,17,234.0,,
905.0,-0.20000000000000018,10,254.0,,
910.0,0.43999999999999995,6,210.0,,
915.0,0.55,11,155.0,,
920.0,-0.20999999999999996,13,176.0,,
925.0,-0.050000000000000044,8,181.0,,
930.0,0.6500000000000001,10,116.0,,
935.0,-0.6700000000000002,15,183.0,,
940.0,-0.3799999999999999,19,221.0,,
945.0,-0.56,20,277.0,,
950.0,-0.5499999999999998,20,332.0,,
955.0,-0.0900000000000003,16,341.0,,
960.0,0.16999999999999993,14,324.0,,
965.0,-0.31999999999999984,16,356.0,,
970.0,0.31999999999999984,12,324.0,,
975.0,0.8400000000000003,13,240.0,,
980.0,-0.4900000000000002,12,289.0,,
985.0,-0.3599999999999999,15,325.0,,
990.0,-0.6800000000000002,18,393.0,,
995.0,0.050000000000000266,14,388.0,,
1000.0,0.22999999999999998,16,365.0,,
1005.0,-0.5800000000000005,15,423.0,,
1010.0,-0.45999999999999996,15,469.0,,
1015.0,0.45999999999999996,11,423.0,,
1020.0,1.3800000000000003,9,285.0,,
1025.0,1.12,15,173.0,,
1030.0,-0.9199999999999999,21,265.0,,
1035.0,-0.69,20,334.0,,
1040.0,-0.0900000000000003,13,343.0,,
1045.0,0.0,14,343.0,,
1050.0,-0.25,20,368.0,,
1055.0,-0.5500000000000003,19,423.0,,
1060.0,-0.15999999999999925,16,439.0,,
1065.0,0.44999999999999973,12,394.0,,
1070.0,1.0699999999999998,13,287.0,,
1075.0,-0.04999999999999982,17,292.0,,
1080.0,-0.1499999999999999,14,307.0,,
1085.0,-0.13000000000000034,13,320.0,,
1090.0,0.0,10,320.0,,
1095.0,-0.3099999999999996,21,351.0,,
1100.0,-0.8300000000000001,20,434.0,,
1105.0,-0.40000000000000036,16,474.0,,
1110.0,0.77,10,397.0,,
1115.0,1.37,9,260.0,,
1120.0,0.41000000000000014,9,219.0,,
1125.0,0.009999999999999787,8,218.0,,
1130.0,-0.17999999999999972,12,236.0,,
1135.0,0.1599999999999997,11,220.0,,
1140.0,0.29000000000000026,13,191.0,,
1145.0,0.21999999999999997,19,169.0,,
1150.0,-1.04,21,273.0,,
1155.0,-0.6699999999999999,20,340.0,,
1160.0,-0.020000000000000018,11,342.0,,
1165.0,0.29000000000000004,13,313.0,,
1170.0,-0.1299999999999999,14,326.0,,
1175.0,0.019999999999999574,17,324.0,,
1180.0,-0.05999999999999961,21,330.0,,
1185.0,0.3599999999999999,21,294.0,,
1190.0,-0.33000000000000007,18,327.0,,
1195.0,0.25,13,302.0,,
1200.0,0.2799999999999998,9,274.0,,
1205.0,-0.09999999999999964,13,284.0,,
1210.0,0.2999999999999998,9,254.0,,
1215.0,0.41999999999999993,12,212.0,,
1220.0,-0.5099999999999998,14,263.0,,
1225.0,-0.20999999999999996,10,284.0,,
1230.0,-0.08000000000000007,12,292.0,,
1235.0,-0.28000000000000025,17,320.0,,
1240.0,-0.6299999999999999,20,383.0,,
1245.0,-0.29000000000000004,15,412.0,,
1250.0,0.0600000000000005,13,406.0,,
1255.0,0.3899999999999997,14,367.0,,
1260.0,1.25,17,242.0,,
1265.0,-0.6299999999999999,23,305.0,,
1270.0,-0.6300000000000003,20,368.0,,
1275.0,0.06000000000000005,14,362.0,,
1280.0,0.2200000000000002,14,340.0,,
1285.0,0.23999999999999977,11,316.0,,
1290.0,-0.009999999999999787,15,317.0,,
1295.0,-0.33999999999999986,16,351.0,,
1300.0,-0.13000000000000034,13,364.0,,
1305.0,0.6499999999999999,8,299.0,,
1310.0,1.2100000000000002,10,178.0,,
1315.0,0.10000000000000009,15,168.0,,
1320.0,-0.24,12,192.0,,
1325.0,-0.20000000000000018,12,212.0,,
1330.0,-0.48,16,260.0,,
1335.0,-0.5899999999999999,19,319.0,,
1340.0,-0.29000000000000004,16,348.0,,
1345.0,-0.14000000000000012,12,362.0,,
1350.0,0.3400000000000003,12,328.0,,
1355.0,1.0099999999999998,13,227.0,,
1360.0,-0.52,15,279.0,,
1365.0,-0.16999999999999993,12,296.0,,
1370.0,-0.10999999999999988,11,307.0,,
1375.0,-0.31000000000000005,16,338.0,,
1380.0,-0.6100000000000003,15,399.0,,
1385.0,-0.47999999999999954,17,447.0,,
1390.0,0.20999999999999996,14,426.0,,
1395.0,0.5899999999999999,15,367.0,,
1400.0,0.8900000000000001,19,278.0,,
1405.0,-0.8900000000000001,27,367.0,,
1410.0,-0.8300000000000001,24,450.0,,
1415.0,-0.21999999999999975,17,472.0,,
1420.0,0.08999999999999986,18,463.0,,
1425.0,0.1200000000000001,14,451.0,,
1430.0,0.6299999999999999,15,388.0,,
1435.0,0.3500000000000001,16,353.0,,
1440.0,0.3599999999999999,20,317.0,,
1445.0,-0.52,22,369.0,,
1450.0,0.20999999999999996,14,348.0,,
1455.0,0.43999999999999995,14,304.0,,
1460.0,-0.06000000000000005,12,310.0,,
1465.0,-0.6499999999999999,19,375.0,,
1470.0,-0.6200000000000001,21,437.0,,
1475.0,-0.14999999999999947,15,452.0,,
1480.0,-0.07000000000000028,14,459.0,,
1485.0,0.54,10,405.0,,
1490.0,1.69,11,236.0,,
1495.0,-0.3999999999999999,14,276.0,,
1500.0,-0.3200000000000003,14,308.0,,
1505.0,-0.3999999999999999,14,348.0,,
1510.0,-0.6099999999999999,19,409.0,,
1515.0,-0.7300000000000004,20,482.0,,
1520.0,-0.2699999999999996,15,509.0,,
1525.0,0.5499999999999998,11,454.0,,
1530.0,1.0100000000000002,13,353.0,,
1535.0,1.0599999999999996,17,247.0,,
1540.0,-1.0299999999999998,27,350.0,,
1545.0,-0.9400000000000004,27,444.0,,
1550.0,-0.27999999999999936,19,472.0,,
1555.0,0.29000000000000004,13,443.0,,
1560.0,0.5499999999999998,12,388.0,,
1565.0,0.020000000000000018,18,386.0,,
1570.0,0.0,16,386.0,,
1575.0,0.23999999999999977,14,362.0,,
1580.0,-0.18999999999999995,10,381.0,,
1585.0,-0.3400000000000003,15,415.0,,
1590.0,0.3200000000000003,17,383.0,,
1595.0,0.7800000000000002,20,305.0,,
1600.0,-0.31000000000000005,25,336.0,,
1605.0,-0.1200000000000001,20,348.0,,
1610.0,0.20000000000000018,15,328.0,,
1615.0,-0.050000000000000266,10,333.0,,
1620.0,-0.25,15,358.0,,
1625.0,-0.45999999999999996,18,404.0,,
1630.0,0.009999999999999787,14,403.0,,
1635.0,0.18000000000000016,14,385.0,,
1640.0,0.31000000000000005,11,354.0,,
1645.0,0.8599999999999999,14,268.0,,
1650.0,-0.31000000000000005,17,299.0,,
1655.0,-0.3299999999999996,15,332.0,,
1660.0,-0.29000000000000004,13,361.0,,
1665.0,-0.020000000000000018,11,363.0,,
1670.0,-0.2400000000000002,21,387.0,,
1675.0,-0.7800000000000002,20,465.0,,
1680.0,-0.2599999999999998,15,491.0,,
1685.0,-0.5499999999999998,16,546.0,,
1690.0,0.4299999999999997,12,503.0,,
1695.0,1.2200000000000002,12,381.0,,
1700.0,1.3599999999999999,13,245.0,,
1705.0,-0.33999999999999986,20,279.0,,
1710.0,-0.7399999999999998,21,353.0,,
1715.0,-0.20000000000000018,15,373.0,,
1720.0,0.1200000000000001,12,361.0,,
1725.0,0.41999999999999993,13,319.0,,
1730.0,-0.08000000000000007,16,327.0,,
1735.0,0.06999999999999984,13,320.0,,
1740.0,0.8000000000000003,6,240.0,,
1745.0,0.33999999999999986,14,206.0,,
1750.0,-0.43999999999999995,15,250.0,,
1755.0,-0.20999999999999996,13,271.0,,
1760.0,0.31000000000000005,9,240.0,,
1765.0,0.5999999999999999,11,180.0,,
1770.0,-0.24,13,204.0,,
1775.0,-0.08999999999999986,11,213.0,,
1780.0,-0.1299999999999999,9,226.0,,
1785.0,-0.6300000000000003,16,289.0,,
1790.0,-0.5099999999999998,15,340.0,,
1795.0,-0.2400000000000002,14,364.0,,
1800.0,-0.040000000000000036,10,368.0,,
1805.0,0.3700000000000001,7,331.0,,
1810.0,0.8300000000000001,7,248.0,,
1815.0,0.77,17,171.0,,
1820.0,-1.2200000000000002,27,293.0,,
1825.0,-0.9199999999999999,26,385.0,,
1830.0,-0.3299999999999996,19,418.0,,
1835.0,0.17999999999999972,13,400.0,,
1840.0,0.2400000000000002,10,376.0,,
1845.0,0.6599999999999997,11,310.0,,
1850.0,0.18999999999999995,15,291.0,,
1855.0,-0.29000000000000004,23,320.0,,
1860.0,-0.54,22,374.0,,
1865.0,0.1900000000000004,16,355.0,,
1870.0,0.7399999999999998,9,281.0,,
1875.0,0.26000000000000023,9,255.0,,
1880.0,0.48,4,207.0,,
1885.0,0.5999999999999999,7,147.0,,
1890.0,-0.6500000000000001,18,212.0,,
1895.0,-1.1,25,322.0,,
1900.0,-0.69,23,391.0,,
1905.0,0.020000000000000018,17,389.0,,
1910.0,0.28000000000000025,11,361.0,,
1915.0,0.33999999999999986,7,327.0,,
1920.0,0.2200000000000002,15,305.0,,
1925.0,-0.4500000000000002,16,350.0,,
1930.0,-0.040000000000000036,13,354.0,,
1935.0,-0.1200000000000001,14,366.0,,
1940.0,0.4900000000000002,10,317.0,,
1945.0,1.0299999999999998,11,214.0,,
1950.0,-0.48999999999999977,15,263.0,,
1955.0,-0.22999999999999998,10,286.0,,
1960.0,-0.4500000000000002,18,331.0,,
1965.0,-0.020000000000000018,14,333.0,,
1970.0,0.3200000000000003,15,301.0,,
1975.0,-0.6600000000000001,20,367.0,,
1980.0,-1.1799999999999997,26,485.0,,
1985.0,-0.79,22,564.0,,
1990.0,-0.23000000000000043,16,587.0,,
1995.0,0.07000000000000028,18,580.0,,
2000.0,-0.1800000000000006,15,598.0,,
2005.0,0.010000000000000675,17,597.0,,
2010.0,0.9399999999999995,19,503.0,,
2015.0,1.4200000000000004,18,361.0,,
2020.0,-1.1700000000000004,27,478.0,,
2025.0,-1.4299999999999997,29,621.0,,
2030.0,-0.7599999999999998,31,697.0,,
2035.0,-0.08999999999999986,25,706.0,,
2040.0,0.3299999999999992,18,673.0,,
2045.0,0.4200000000000008,18,631.0,,
2050.0,-0.3800000000000008,20,669.0,,
2055.0,0.5500000000000007,19,614.0,,
2060.0,0.29000000000000004,13,585.0,,
2065.0,0.9899999999999993,12,486.0,,
2070.0,-0.08999999999999986,16,495.0,,
2075.0,-1.13,28,608.0,,
2080.0,-0.5499999999999998,30,663.0,,
2085.0,0.3099999999999996,23,632.0,,
2090.0,0.54,19,578.0,,
2095.0,0.0600000000000005,14,572.0,,
2100.0,0.4299999999999997,9,529.0,,
2105.0,0.8399999999999999,14,445.0,,
2110.0,-0.75,17,520.0,,
2115.0,-1.12,28,632.0,,
2120.0,-0.8399999999999999,30,716.0,,
2125.0,-0.009999999999999787,25,717.0,,
2130.0,0.54,19,663.0,,
2135.0,0.05999999999999961,14,657.0,,
2140.0,0.7000000000000002,9,587.0,,
2145.0,0.6100000000000003,12,526.0,,
2150.0,0.8700000000000001,16,439.0,,
2155.0,-0.6900000000000004,26,508.0,,
2160.0,-0.8700000000000001,30,595.0,,
2165.0,-0.22999999999999954,23,618.0,,
2170.0,0.41999999999999993,16,576.0,,
2175.0,-0.10000000000000053,16,586.0,,
2180.0,-0.1899999999999995,19,605.0,,
2185.0,-0.5899999999999999,23,664.0,,
2190.0,-0.25,20,689.0,,
2195.0,0.8300000000000001,12,606.0,,
2200.0,1.46,10,460.0,,
2205.0,-0.45999999999999996,16,506.0,,
2210.0,-1.1100000000000003,26,617.0,,
2215.0,-0.8700000000000001,31,704.0,,
2220.0,-0.2999999999999998,27,734.0,,
2225.0,-0.23000000000000043,21,757.0,,
2230.0,-0.20999999999999996,17,778.0,,
2235.0,0.79,12,699.0,,
2240.0,1.5,11,549.0,,
2245.0,-0.21999999999999975,13,571.0,,
2250.0,-0.27000000000000046,18,598.0,,
2255.0,-0.7799999999999994,19,676.0,,
2260.0,-1.0600000000000005,26,782.0,,
2265.0,-0.9100000000000001,26,873.0,,
2270.0,-0.5299999999999994,24,926.0,,
2275.0,0.5299999999999994,18,873.0,,
2280.0,1.4200000000000008,15,731.0,,
2285.0,0.34999999999999964,19,696.0,,
2290.0,-0.1299999999999999,18,709.0,,
2295.0,-0.33999999999999986,18,743.0,,
2300.0,0.09999999999999964,14,733.0,,
2305.0,0.5800000000000001,15,675.0,,
2310.0,2.3,16,445.0,,
2315.0,0.1299999999999999,27,432.0,,
2320.0,-1.0199999999999996,32,534.0,,
2325.0,-0.5099999999999998,25,585.0,,
2330.0,-0.75,21,660.0,,
2335.0,-1.1500000000000004,25,775.0,,
2340.0,-0.2400000000000002,26,799.0,,
2345.0,0.22000000000000064,32,777.0,,
2350.0,-0.7300000000000004,31,850.0,,
2355.0,-0.1999999999999993,30,870.0,,
2360.0,0.3099999999999987,24,839.0,,
2365.0,0.02000000000000135,22,837.0,,
2370.0,0.7799999999999994,13,759.0,,
2375.0,1.5599999999999996,13,603.0,,
2380.0,-0.23999999999999932,14,627.0,,
2385.0,0.019999999999999574,15,625.0,,
2390.0,0.1299999999999999,14,612.0,,
2395.0,-0.3200000000000003,23,644.0,,
2400.0,-0.7999999999999998,26,724.0,,
2405.0,-0.4299999999999997,23,767.0,,
2410.0,0.41999999999999993,18,725.0,,
2415.0,1.54,16,571.0,,
2420.0,0.4400000000000004,15,527.0,,
2425.0,0.019999999999999574,18,525.0,,
2430.0,-0.5599999999999996,20,581.0,,
2435.0,-0.05000000000000071,16,586.0,,
2440.0,-0.6399999999999997,23,650.0,,
2445.0,-0.8700000000000001,21,737.0,,
2450.0,-0.6100000000000003,20,798.0,,
2455.0,0.7200000000000006,15,726.0,,
2460.0,1.6899999999999995,15,557.0,,
2465.0,-0.5099999999999998,19,608.0,,
2470.0,-0.5300000000000002,23,661.0,,
2475.0,-0.5999999999999996,22,721.0,,
2480.0,0.2400000000000002,17,697.0,,
2485.0,0.96,18,601.0,,
2490.0,1.5,20,451.0,,
2495.0,-0.75,28,526.0,,
2500.0,-1.12,33,638.0,,
2505.0,-0.5200000000000005,27,690.0,,
2510.0,-0.34999999999999964,24,725.0,,
2515.0,0.019999999999999574,17,723.0,,
2520.0,0.8200000000000003,17,641.0,,
2525.0,0.5200000000000005,17,589.0,,
2530.0,0.7699999999999996,27,512.0,,
2535.0,-0.8200000000000003,31,594.0,,
2540.0,-0.17999999999999972,27,612.0,,
2545.0,-0.040000000000000036,23,616.0,,
2550.0,0.14000000000000057,16,602.0,,
2555.0,0.6099999999999994,16,541.0,,
2560.0,-0.3200000000000003,19,573.0,,
2565.0,-1.2699999999999996,29,700.0,,
2570.0,-0.9100000000000001,33,791.0,,
2575.0,-0.3000000000000007,30,821.0,,
2580.0,-0.15999999999999837,22,837.0,,
2585.0,0.3899999999999988,22,798.0,,
2590.0,-0.25,23,823.0,,
2595.0,0.29000000000000004,22,794.0,,
2600.0,0.5600000000000005,17,738.0,,
2605.0,0.5099999999999998,13,687.0,,
2610.0,1.25,17,562.0,,
2615.0,-0.8499999999999996,21,647.0,,
2620.0,-1.4000000000000004,33,787.0,,
2625.0,-1.0699999999999994,36,894.0,,
2630.0,-0.33000000000000007,33,927.0,,
2635.0,0.08999999999999986,27,918.0,,
2640.0,-0.2699999999999996,22,945.0,,
2645.0,0.4299999999999997,19,902.0,,
2650.0,1.2399999999999993,20,778.0,,
2655.0,0.16000000000000014,20,762.0,,
2660.0,0.29000000000000004,28,733.0,,
2665.0,-0.9399999999999995,34,827.0,,
2670.0,-0.14000000000000057,29,841.0,,
2675.0,-0.28999999999999915,25,870.0,,
2680.0,0.4599999999999991,19,824.0,,
2685.0,1.1800000000000006,19,706.0,,
2690.0,-0.8500000000000005,24,791.0,,
2695.0,-1.5099999999999998,35,942.0,,
2700.0,-1.08,39,1050.0,,
2705.0,-0.4299999999999997,36,1093.0,,
2710.0,0.07000000000000028,29,1086.0,,
2715.0,-0.3100000000000005,29,1117.0,,
2720.0,0.25,21,1092.0,,
2725.0,1.7200000000000006,21,920.0,,
2730.0,0.7699999999999996,20,843.0,,
2735.0,1.25,25,718.0,,
2740.0,-0.6200000000000001,32,780.0,,
2745.0,-0.22999999999999954,26,803.0,,
2750.0,0.20999999999999908,26,782.0,,
2755.0,-0.28999999999999915,25,811.0,,
2760.0,0.27999999999999936,20,783.0,,
2765.0,0.9199999999999999,19,691.0,,
2770.0,0.25,19,666.0,,
2775.0,0.1200000000000001,28,654.0,,
2780.0,-0.8700000000000001,31,741.0,,
2785.0,0.009999999999999787,27,740.0,,
2790.0,-0.27999999999999936,25,768.0,,
2795.0,0.10999999999999943,17,757.0,,
2800.0,0.9199999999999999,18,665.0,,
2805.0,-0.3199999999999994,20,697.0,,
2810.0,-0.23000000000000043,29,720.0,,
2815.0,-0.8999999999999995,31,810.0,,
2820.0,-0.120000000000001,26,822.0,,
2825.0,0.19000000000000128,26,803.0,,
2830.0,0.019999999999999574,17,801.0,,
2835.0,0.8700000000000001,18,714.0,,
2840.0,0.7699999999999996,22,637.0,,
2845.0,-1.0199999999999996,31,739.0,,
2850.0,-0.96,35,835.0,,
2855.0,-0.17999999999999972,29,853.0,,
2860.0,0.2400000000000002,27,829.0,,
2865.0,0.03999999999999915,17,825.0,,
2870.0,0.8799999999999999,18,737.0,,
2875.0,0.6500000000000004,18,672.0,,
2880.0,0.20000000000000018,25,652.0,,
2885.0,-0.6900000000000004,31,721.0,,
2890.0,0.33999999999999986,26,687.0,,
2895.0,0.16999999999999993,24,670.0,,
2900.0,-0.03000000000000025,23,673.0,,
2905.0,-0.09999999999999964,22,683.0,,
2910.0,0.3100000000000005,17,652.0,,
2915.0,1.0899999999999999,17,543.0,,
2920.0,0.1299999999999999,17,530.0,,
2925.0,-0.20999999999999996,28,551.0,,
2930.0,-0.8500000000000005,27,636.0,,
2935.0,-0.41999999999999993,26,678.0,,
2940.0,-0.02999999999999936,21,681.0,,
2945.0,0.20999999999999996,16,660.0,,
2950.0,1.0599999999999996,14,554.0,,
2955.0,-0.09999999999999964,15,564.0,,
2960.0,0.05999999999999961,16,558.0,,
2965.0,0.0600000000000005,13,552.0,,
2970.0,-0.3200000000000003,21,584.0,,
2975.0,-0.75,24,659.0,,
2980.0,-0.6000000000000005,20,719.0,,
2985.0,0.3100000000000005,15,688.0,,
2990.0,1.08,15,580.0,,
2995.0,1.7699999999999996,17,403.0,,
3000.0,-0.5800000000000001,25,461.0,,
3005.0,-0.8799999999999999,30,549.0,,
3010.0,-0.1899999999999995,23,568.0,,
3015.0,-0.1200000000000001,19,580.0,,
3020.0,0.16999999999999993,11,563.0,,
3025.0,0.7599999999999998,13,487.0,,
3030.0,0.0600000000000005,16,481.0,,
3035.0,-0.3700000000000001,27,518.0,,
3040.0,-0.8100000000000005,30,599.0,,
3045.0,-0.13999999999999968,26,613.0,,
3050.0,0.3700000000000001,19,576.0,,
3055.0,0.0699999999999994,17,569.0,,
3060.0,0.33000000000000007,14,536.0,,
3065.0,0.8200000000000003,12,454.0,,
3070.0,0.25,19,429.0,,
3075.0,-1.2000000000000002,29,549.0,,
3080.0,-0.9299999999999997,32,642.0,,
3085.0,-0.16999999999999993,26,659.0,,
3090.0,0.29000000000000004,19,630.0,,
3095.0,0.25,13,605.0,,
3100.0,-0.040000000000000036,19,609.0,,
3105.0,-0.4500000000000002,18,654.0,,
3110.0,0.09999999999999964,17,644.0,,
3115.0,0.35000000000000053,18,609.0,,
3120.0,1.33,15,476.0,,
3125.0,0.04999999999999982,17,471.0,,
3130.0,-1.3200000000000003,32,603.0,,
3135.0,-0.9899999999999993,34,702.0,,
3140.0,-0.4200000000000008,28,744.0,,
3145.0,0.09000000000000075,24,735.0,,
3150.0,-0.39000000000000057,22,774.0,,
3155.0,0.040000000000000036,16,770.0,,
3160.0,0.020000000000000462,21,768.0,,
3165.0,-0.6600000000000001,22,834.0,,
3170.0,-0.40000000000000036,22,874.0,,
3175.0,0.7100000000000009,16,803.0,,
3180.0,1.9099999999999993,15,612.0,,
3185.0,0.1299999999999999,19,599.0,,
3190.0,-0.20999999999999996,22,620.0,,
3195.0,-0.20000000000000018,21,640.0,,
3200.0,0.3600000000000003,17,604.0,,
3205.0,1.5499999999999998,18,449.0,,
3210.0,0.009999999999999787,17,448.0,,
3215.0,-0.4399999999999995,27,492.0,,
3220.0,-0.9500000000000002,30,587.0,,
3225.0,-0.20999999999999996,23,608.0,,
